iter	RMSE
1342	4548.911298
1343	4545.701632
1344	4544.327437
1345	4542.292974
1346	4539.279456
1347	4537.240899
1348	4535.396698
1349	4533.41691
1350	4529.300973
1351	4526.12978
1352	4523.684312
1353	4520.51106
1354	4517.227331
1355	4515.329386
1356	4512.064812
1357	4510.250307
1358	4507.425735
1359	4504.974867
1360	4501.512868
1361	4499.72842
1362	4496.307717
1363	4493.317663
1364	4491.540627
1365	4489.045157
1366	4486.431809
1367	4484.187089
1368	4481.616518
1369	4479.499634
1370	4477.743677
1371	4474.519113
1372	4473.067086
1373	4471.484723
1374	4468.764962
1375	4466.269381
1376	4465.55438
1377	4463.307093
1378	4459.878614
1379	4457.001529
1380	4454.483884
1381	4452.187567
1382	4449.186734
1383	4446.811691
1384	4443.471888
1385	4442.238703
1386	4439.47651
1387	4437.756109
1388	4434.647274
1389	4433.013861
1390	4431.265105
1391	4429.61376
1392	4427.133976
1393	4423.946455
1394	4421.440095
1395	4418.724893
1396	4416.610256
1397	4413.84236
1398	4411.399722
1399	4409.391151
1400	4406.553399
1401	4403.078489
1402	4401.017703
1403	4398.292927
1404	4395.455748
1405	4393.47224
1406	4391.192783
1407	4388.818927
1408	4386.670726
1409	4385.086531
1410	4382.879803
1411	4380.345785
1412	4376.321054
1413	4373.705066
1414	4369.940231
1415	4367.666584
1416	4366.326927
1417	4364.630248
1418	4361.881178
1419	4360.35372
1420	4357.998902
1421	4355.952645
1422	4354.192877
1423	4352.482091
1424	4349.97421
1425	4346.260688
1426	4344.544208
1427	4342.254135
1428	4339.951413
1429	4336.329951
1430	4334.197798
1431	4332.330863
1432	4330.639032
1433	4328.341221
1434	4325.616561
1435	4323.717194
1436	4322.648034
1437	4320.644922
1438	4318.789939
1439	4316.244331
1440	4314.60303
1441	4312.39313
1442	4310.180781
1443	4308.166665
1444	4305.418097
1445	4303.757833
1446	4301.107803
1447	4297.754619
1448	4296.17451
1449	4293.199526
1450	4290.651748
1451	4288.318627
1452	4286.339272
1453	4284.66705
1454	4282.263384
1455	4279.970137
1456	4277.949627
1457	4275.158935
1458	4271.997642
1459	4269.667764
1460	4267.677403
1461	4265.759456
1462	4263.712055
1463	4261.401921
1464	4259.22688
1465	4256.883266
1466	4254.96746
1467	4252.834308
1468	4249.852158
1469	4247.410806
1470	4244.848771
1471	4243.003157
1472	4241.6272
1473	4239.048171
1474	4237.677439
1475	4235.769541
1476	4233.640637
1477	4231.7856
1478	4230.815865
1479	4228.849743
1480	4226.766541
1481	4224.151017
1482	4222.742398
1483	4219.486226
1484	4217.129091
1485	4215.413626
1486	4213.259048
1487	4210.591437
1488	4209.553753
1489	4207.498217
1490	4205.824303
1491	4203.585216
1492	4200.292707
1493	4197.088325
1494	4195.531241
1495	4193.420201
1496	4191.010794
1497	4188.675384
1498	4186.047011
1499	4182.609967
1500	4180.866595
1501	4178.320495
1502	4175.777913
1503	4174.110783
1504	4172.529321
1505	4169.586887
1506	4167.651558
1507	4165.623633
1508	4164.19527
1509	4162.699075
1510	4160.496683
1511	4158.030823
1512	4155.40959
1513	4154.311518
1514	4151.364601
1515	4149.355821
1516	4147.749382
1517	4146.228104
1518	4144.362955
1519	4142.342972
1520	4140.765054
1521	4139.067786
1522	4137.458623
1523	4135.885565
1524	4133.297398
1525	4130.667916
1526	4128.852293
1527	4126.461946
1528	4124.361669
1529	4122.3087
1530	4119.938204
1531	4118.618619
1532	4116.777972
1533	4114.416109
1534	4112.828797
1535	4110.213317
1536	4107.348462
1537	4105.559015
1538	4102.29742
1539	4100.649777
1540	4099.191889
1541	4097.415127
1542	4095.176091
1543	4093.129279
1544	4091.012846
1545	4088.394937
1546	4086.142724
1547	4083.206123
1548	4081.877538
1549	4079.270752
1550	4077.294635
1551	4076.342137
1552	4074.559336
1553	4072.409099
1554	4069.601659
1555	4066.966396
1556	4065.684216
1557	4063.458666
1558	4061.562398
1559	4060.431433
1560	4058.591449
1561	4056.744525
1562	4053.810092
1563	4052.290284
1564	4049.934904
1565	4048.525239
1566	4046.332615
1567	4045.110854
1568	4043.052564
1569	4040.960793
1570	4038.698942
1571	4035.778361
1572	4033.808319
1573	4032.512341
1574	4029.877245
1575	4027.983294
1576	4026.331437
1577	4024.982743
1578	4023.931471
1579	4022.346494
1580	4021.174159
1581	4018.879359
1582	4017.899976
1583	4016.558466
1584	4014.488579
1585	4011.646028
1586	4009.914988
1587	4007.943001
1588	4006.666877
1589	4003.889188
1590	4002.445851
1591	3999.862074
1592	3998.407186
1593	3996.710042
1594	3994.498237
1595	3993.343326
1596	3991.634813
1597	3989.832807
1598	3988.147321
1599	3986.228619
1600	3984.046619
1601	3982.547132
1602	3980.873639
1603	3978.238378
1604	3975.355707
1605	3973.773353
1606	3972.554653
1607	3970.557562
1608	3968.748516
1609	3967.259677
1610	3965.176714
1611	3963.359898
1612	3961.416094
1613	3960.024946
1614	3957.889685
1615	3955.034849
1616	3952.392624
1617	3950.771371
1618	3948.901457
1619	3946.147742
1620	3943.997867
1621	3942.901396
1622	3940.176218
1623	3938.631913
1624	3936.435441
1625	3934.786801
1626	3933.150644
1627	3931.793246
1628	3930.189439
1629	3928.991773
1630	3925.854279
1631	3923.363846
1632	3921.942582
1633	3920.377183
1634	3918.850519
1635	3917.548378
1636	3913.994823
1637	3912.987921
1638	3911.157638
1639	3909.358614
1640	3907.798334
1641	3906.207905
1642	3904.833568
1643	3903.570641
1644	3902.368872
1645	3900.806583
1646	3898.416455
1647	3897.125776
1648	3893.940833
1649	3890.604422
1650	3889.084637
1651	3887.581629
1652	3885.652453
1653	3882.489614
1654	3880.19448
1655	3878.464228
1656	3877.086095
1657	3874.432705
1658	3872.298297
1659	3870.689829
1660	3867.781841
1661	3866.005432
1662	3864.082525
1663	3860.581346
