iter	Passed	Remaining
434	1508	171849
435	1511	171784
436	1513	171708
437	1517	171657
438	1520	171601
439	1523	171554
440	1526	171492
441	1530	171639
442	1535	171720
443	1538	171743
444	1541	171679
445	1547	171891
446	1550	171917
447	1553	171878
448	1556	171819
449	1560	171882
450	1565	171982
451	1570	172126
452	1573	172058
453	1576	172016
454	1579	171953
455	1582	171901
456	1585	171845
457	1588	171783
458	1591	171791
459	1596	171887
460	1599	171926
461	1603	171983
462	1606	171924
463	1609	171853
464	1612	171794
465	1615	171734
466	1618	171682
467	1621	171626
468	1626	171751
469	1630	171807
470	1634	171838
471	1637	171781
472	1640	171728
473	1643	171677
474	1646	171623
475	1649	171568
476	1651	171501
477	1655	171498
478	1659	171601
479	1664	171762
480	1667	171704
481	1670	171651
482	1673	171594
483	1676	171546
484	1679	171485
485	1682	171425
486	1685	171379
487	1690	171476
488	1694	171541
489	1698	171577
490	1701	171524
491	1704	171512
492	1707	171462
493	1710	171416
494	1713	171367
495	1716	171310
496	1720	171413
497	1724	171450
498	1729	171548
499	1732	171497
500	1735	171439
501	1738	171390
502	1741	171349
503	1745	171373
504	1747	171318
505	1751	171336
506	1755	171411
507	1760	171526
508	1763	171467
509	1766	171413
510	1769	171352
511	1772	171294
512	1775	171238
513	1778	171192
514	1781	171147
515	1785	171241
516	1789	171295
517	1793	171352
518	1796	171303
519	1799	171258
520	1802	171202
521	1805	171160
522	1808	171106
523	1811	171053
524	1814	171034
525	1819	171096
526	1823	171230
527	1827	171190
528	1829	171130
529	1832	171075
530	1835	171024
531	1838	170971
532	1841	170928
533	1844	170873
534	1849	170971
535	1853	171009
536	1857	171079
537	1860	171026
538	1863	170973
539	1866	170919
540	1868	170864
541	1871	170818
542	1874	170776
543	1878	170756
544	1883	170872
545	1888	171026
546	1891	170972
547	1894	170929
548	1897	170881
549	1900	170830
550	1902	170771
551	1905	170722
552	1908	170670
553	1913	170746
554	1917	170812
555	1921	170855
556	1924	170806
557	1927	170753
558	1930	170702
559	1933	170716
560	1937	170710
561	1940	170666
562	1944	170759
563	1948	170796
564	1953	170905
565	1956	170859
566	1959	170809
567	1969	171429
568	1972	171376
569	1977	171482
570	1981	171518
571	1985	171584
572	1988	171542
573	1991	171496
574	1994	171450
575	1997	171404
576	2000	171360
577	2003	171315
578	2006	171296
579	2011	171381
580	2016	171524
581	2019	171481
582	2023	171476
583	2028	171647
584	2031	171613
585	2034	171562
586	2042	171944
587	2049	172189
588	2052	172148
589	2054	172094
590	2057	172048
591	2060	171997
592	2063	171943
593	2066	171890
594	2070	171886
595	2074	171969
596	2078	172000
597	2083	172135
598	2087	172169
599	2090	172119
600	2093	172078
601	2096	172026
602	2099	171975
603	2102	171974
604	2107	172045
605	2112	172169
606	2115	172123
607	2118	172071
608	2121	172029
609	2124	171986
610	2127	171943
611	2130	171890
612	2132	171845
613	2137	171906
614	2141	171975
615	2145	171995
616	2148	171949
617	2151	171899
618	2154	171857
619	2157	171809
620	2160	171755
621	2162	171705
622	2166	171719
623	2171	171788
624	2177	171992
625	2180	171941
626	2183	171906
627	2186	171861
628	2189	171826
629	2192	171776
630	2194	171728
631	2198	171763
632	2203	171821
633	2208	171946
634	2211	171909
635	2214	171857
636	2217	171814
637	2220	171769
638	2223	171740
639	2226	171694
640	2229	171693
641	2235	171853
642	2240	171960
643	2243	171915
644	2246	171869
645	2249	171827
646	2252	171840
647	2255	171794
648	2258	171744
649	2261	171731
650	2266	171801
651	2270	171877
652	2274	171887
653	2277	171843
654	2280	171797
655	2283	171755
656	2286	171705
657	2289	171661
658	2292	171617
659	2296	171691
660	2300	171746
661	2304	171776
662	2307	171736
663	2310	171691
