iter	Passed	Remaining
455	548	5461
456	549	5458
457	550	5455
458	551	5456
459	553	5458
460	554	5455
461	555	5454
462	556	5456
463	558	5457
464	559	5458
465	561	5458
466	563	5469
467	564	5467
468	566	5470
469	568	5474
470	569	5480
471	571	5481
472	572	5479
473	573	5479
474	574	5476
475	576	5483
476	578	5483
477	579	5482
478	580	5481
479	582	5481
480	583	5484
481	584	5481
482	585	5478
483	587	5479
484	588	5476
485	589	5474
486	590	5476
487	592	5476
488	594	5482
489	595	5481
490	596	5479
491	598	5483
492	600	5487
493	601	5485
494	602	5484
495	603	5481
496	605	5481
497	606	5484
498	608	5486
499	609	5489
500	611	5492
501	612	5492
502	614	5489
503	615	5486
504	616	5487
505	617	5487
506	619	5486
507	620	5486
508	621	5487
509	624	5496
510	625	5497
511	627	5502
512	629	5501
513	631	5508
514	632	5506
515	633	5508
516	635	5506
517	636	5507
518	638	5510
519	639	5511
520	641	5513
521	642	5515
522	644	5516
523	645	5514
524	647	5515
525	648	5515
526	649	5514
527	650	5511
528	652	5511
529	653	5510
530	655	5520
531	657	5520
532	658	5519
533	659	5518
534	661	5520
535	662	5518
536	663	5516
537	665	5519
538	666	5518
539	668	5521
540	669	5521
541	671	5519
542	672	5522
543	673	5519
544	675	5520
545	676	5518
546	677	5516
547	678	5516
548	680	5515
549	681	5514
550	682	5514
551	684	5512
552	686	5519
553	687	5519
554	689	5519
555	690	5520
556	692	5525
557	693	5523
558	695	5524
559	696	5522
560	697	5521
561	699	5521
562	700	5521
563	701	5519
564	703	5518
565	704	5517
566	705	5516
567	706	5515
568	708	5514
569	709	5515
570	710	5514
571	712	5513
572	713	5512
573	714	5509
574	717	5518
575	718	5521
576	720	5519
577	721	5519
578	723	5522
