,ID,CT_CS,CT_Temp,CT_RT,log_CT_CS,LMP,LMP_Model,Prediction,diff
440,9Cr-035,170.0,575.0,42242.6,5.135798437050262,21.124718799097295,22.21299880373643,6364.707731583885,35877.892268416115
441,9Cr-035,160.0,575.0,70213.0,5.075173815233827,21.33658757270319,22.50515876964595,9200.296807862735,61012.70319213727
442,9Cr-035,250.0,600.0,5.1,5.521460917862246,19.776919268357954,17.765615002549104,145.68027397466145,-140.58027397466145
443,9Cr-035,230.0,600.0,19.9,5.438079308923196,20.068318351731925,18.582502517749205,236.76769132382842,-216.8676913238284
444,9Cr-035,210.0,600.0,112.6,5.3471075307174685,20.386243288889546,19.62237570813429,402.20195990893575,-289.6019599089358
445,9Cr-035,190.0,600.0,613.4,5.247024072160486,20.73601140269171,20.63948102971903,720.468148260095,-107.06814826009497
446,9Cr-035,180.0,600.0,1740.7,5.19295685089021,20.924963605931787,21.265296244806134,987.1495476858452,753.5504523141549
447,9Cr-035,160.0,600.0,8219.9,5.075173815233827,21.33658757270319,22.1966586722266,1960.3170316518633,6259.582968348136
448,9Cr-035,140.0,600.0,25944.6,4.941642422609304,21.803248337679292,22.88630194338348,4266.842757230741,21677.757242769258
449,9Cr-035,130.0,600.0,39539.9,4.867534450455582,22.06223824481917,23.1391100192931,6570.066786809863,32969.83321319014
450,9Cr-035,120.0,600.0,65363.4,4.787491742782046,22.341968654721533,23.44070132736979,10472.380340465374,54891.01965953463
451,9Cr-035,160.0,625.0,490.5,5.075173815233827,21.33658757270319,21.359714423035612,472.6817449972688,17.818255002731178
452,9Cr-035,140.0,625.0,3266.4,4.941642422609304,21.803248337679292,22.54472596116058,997.3278400454822,2269.0721599545177
453,9Cr-035,130.0,625.0,5507.7,4.867534450455582,22.06223824481917,22.871262618741145,1509.3938024289143,3998.3061975710852
454,9Cr-035,110.0,625.0,20698.4,4.700480365792417,22.64605292246958,23.698705924644777,3841.302873845169,16857.097126154833
455,9Cr-035,100.0,625.0,30448.0,4.605170185988092,22.979139551338662,23.93993336711718,6545.319442713834,23902.680557286167
456,9Cr-035,80.0,625.0,80704.5,4.382026634673881,23.75897370351128,24.54916713289796,22793.715198745547,57910.78480125446
457,9Cr-035,180.0,650.0,6.2,5.19295685089021,20.924963605931787,19.373033608436696,67.50042563632593,-61.300425636325926
458,9Cr-035,160.0,650.0,29.9,5.075173815233827,21.33658757270319,20.39568458086133,127.15432990003438,-97.25432990003438
459,9Cr-035,140.0,650.0,171.2,4.941642422609304,21.803248337679292,21.529917670013482,260.6924039002966,-89.49240390029661
460,9Cr-035,130.0,650.0,564.3,4.867534450455582,22.06223824481917,22.30520748483733,388.3034781896495,175.99652181035043
461,9Cr-035,110.0,650.0,2588.8,4.700480365792417,22.64605292246958,23.29539389106523,953.3323858983781,1635.467614101622
462,9Cr-035,100.0,650.0,4830.7,4.605170185988092,22.979139551338662,23.700861899996728,1591.455983062696,3239.244016937304
463,9Cr-035,90.0,650.0,11218.7,4.499809670330265,23.34734973673988,24.248545818697075,2804.2230642075365,8414.476935792463
464,9Cr-035,80.0,650.0,21504.8,4.382026634673881,23.75897370351128,24.67149700786121,5282.471943815968,16222.328056184031
465,9Cr-035,70.0,650.0,46436.7,4.248495242049359,24.22563446848738,25.171876061609566,10830.148770017504,35606.55122998249
466,9Cr-035,60.0,650.0,65958.6,4.0943445622221,24.764354785529626,25.399985227054753,24807.208729740396,41151.39127025961
467,9Cr-035,50.0,650.0,104837.7,3.912023005428146,25.401525682146755,25.701186235956875,66115.10270201613,38722.59729798387
468,9Cr-035,110.0,675.0,240.8,4.700480365792417,22.64605292246958,22.58825704511821,262.3265850754603,-21.526585075460275
469,9Cr-035,90.0,675.0,1333.6,4.499809670330265,23.34734973673988,23.7436347122695,741.4060706699439,592.193929330056
470,9Cr-035,80.0,675.0,2674.6,4.382026634673881,23.75897370351128,24.213379216470926,1364.2522603452308,1310.3477396547692
471,9Cr-035,60.0,675.0,14858.2,4.0943445622221,24.764354785529626,25.370836860308355,6050.010083682544,8808.189916317457
472,9Cr-035,50.0,675.0,33924.9,3.912023005428146,25.401525682146755,25.928115076038324,15549.318676402285,18375.58132359772
473,9Cr-035,40.0,675.0,66294.7,3.6888794541139363,26.181359834319373,26.38033854603435,49369.19653164643,16925.50346835357
474,9Cr-035,120.0,700.0,6.8,4.787491742782046,22.341968654721533,20.92792828702354,51.26356573814716,-44.46356573814716
475,9Cr-035,100.0,700.0,43.5,4.605170185988092,22.979139551338662,22.22701511516234,127.38632755526768,-83.88632755526768
476,9Cr-035,85.0,700.0,211.9,4.442651256490317,23.547104929905387,23.335362584188072,286.74792811693123,-74.84792811693123
477,9Cr-035,70.0,700.0,978.1,4.248495242049359,24.22563446848738,24.40601079850361,755.9168949669552,222.18310503304485
478,9Cr-035,60.0,700.0,2387.4,4.0943445622221,24.764354785529626,25.03065458915875,1631.951628625506,755.4483713744942
479,9Cr-035,50.0,700.0,5583.5,3.912023005428146,25.401525682146755,25.625382227716187,4055.2841326007037,1528.2158673992963
480,9Cr-035,40.0,700.0,13850.6,3.6888794541139363,26.181359834319373,26.261341140879843,12355.107540636309,1495.4924593636915
481,9Cr-035,30.0,700.0,38410.1,3.4011973816621555,27.186740916337715,26.975335465873762,51952.416493564066,-13542.316493564067
482,9Cr-035,25.0,700.0,71306.8,3.2188758248682006,27.823911812954847,27.40840533996276,129098.07286019837,-57791.27286019837
483,9Cr-035,85.0,725.0,16.6,4.442651256490317,23.547104929905387,22.32240235758019,89.89547645638928,-73.29547645638928
484,9Cr-035,60.0,725.0,239.0,4.0943445622221,24.764354785529626,24.256021478592725,481.8404009269572,-242.84040092695722
485,9Cr-035,50.0,750.0,97.4,3.912023005428146,25.401525682146755,24.419208006375037,360.89357604753303,-263.493576047533
486,9Cr-035,40.0,750.0,361.9,3.6888794541139363,26.181359834319373,25.403614296315947,1020.8204862839011,-658.9204862839011
487,9Cr-035,30.0,750.0,1487.7,3.4011973816621555,27.186740916337715,26.46382828501107,3900.5392453526115,-2412.839245352611
488,9Cr-035,25.0,750.0,3079.4,3.2188758248682006,27.823911812954847,27.009455887235536,9121.880765444166,-6042.4807654441665
489,9Cr-035,20.0,750.0,5050.2,2.995732273553991,28.603745965127466,27.380475692472864,25802.074009702217,-20751.874009702216
490,9Cr-036,250.0,550.0,1983.0,5.521460917862246,19.776919268357954,19.369282815998393,4161.052452420085,-2178.0524524200846
491,9Cr-036,230.0,550.0,7989.6,5.438079308923196,20.068318351731925,20.135724231523408,7068.049450826536,921.5505491734648
492,9Cr-036,190.0,600.0,814.2,5.247024072160486,20.73601140269171,20.596030652891326,1028.1406808584038,-213.94068085840377
493,9Cr-036,180.0,600.0,1755.6,5.19295685089021,20.924963605931787,21.05704660593845,1408.707117056884,346.89288294311586
494,9Cr-036,160.0,600.0,9106.3,5.075173815233827,21.33658757270319,22.044740087647696,2797.4611958740834,6308.838804125916
495,9Cr-036,140.0,600.0,20992.1,4.941642422609304,21.803248337679292,22.54584790452119,6088.977879354148,14903.12212064585
496,9Cr-036,160.0,625.0,658.0,5.075173815233827,21.33658757270319,21.321072906297076,674.5382600250446,-16.538260025044565
497,9Cr-036,140.0,625.0,3125.8,4.941642422609304,21.803248337679292,22.29497328009881,1423.2320012754092,1702.567998724591
498,9Cr-036,130.0,625.0,4997.8,4.867534450455582,22.06223824481917,22.588290508336147,2153.9733234014966,2843.8266765985036
499,9Cr-036,110.0,625.0,13507.2,4.700480365792417,22.64605292246958,23.209681171461362,5481.713191119101,8025.4868088809
500,9Cr-036,100.0,625.0,19398.8,4.605170185988092,22.979139551338662,23.43592387888636,9340.467312148461,10058.332687851538
501,9Cr-036,130.0,650.0,527.5,4.867534450455582,22.06223824481917,22.030229379665144,554.1266514136958,-26.626651413695754
502,9Cr-036,110.0,650.0,2013.1,4.700480365792417,22.64605292246958,22.900762833165608,1360.4484954525417,652.6515045474582
503,9Cr-036,100.0,650.0,3631.0,4.605170185988092,22.979139551338662,23.28415380860682,2271.079772136664,1359.920227863336
504,9Cr-036,80.0,650.0,11508.9,4.382026634673881,23.75897370351128,24.03400197043855,7538.3267310933,3970.5732689067
505,9Cr-036,70.0,650.0,19129.5,4.248495242049359,24.22563446848738,24.36427411852529,15455.112841690543,3674.387158309457
506,9Cr-036,90.0,675.0,967.3,4.499809670330265,23.34734973673988,23.28683877265849,1058.0200445113421,-90.72004451134217
507,9Cr-036,80.0,675.0,1764.8,4.382026634673881,23.75897370351128,23.692705447893236,1946.8497687250929,-182.04976872509292
508,9Cr-036,60.0,675.0,7889.8,4.0943445622221,24.764354785529626,24.703540504015173,8633.638421988939,-743.8384219889385
509,9Cr-036,50.0,675.0,15983.0,3.912023005428146,25.401525682146755,25.180060042205096,22189.582050848887,-6206.582050848887
510,9Cr-036,70.0,700.0,536.1,4.248495242049359,24.22563446848738,23.736182700708447,1078.727648044649,-542.6276480446489
511,9Cr-036,60.0,700.0,1090.5,4.0943445622221,24.764354785529626,24.233232313074183,2328.8688925874367,-1238.3688925874367
512,9Cr-036,50.0,700.0,2931.6,3.912023005428146,25.401525682146755,24.92547074276119,5787.074139551246,-2855.474139551246
513,9Cr-036,40.0,700.0,7218.4,3.6888794541139363,26.181359834319373,25.556230223601204,17631.298079707474,-10412.898079707475
514,9Cr-036,30.0,700.0,14678.2,3.4011973816621555,27.186740916337715,26.053041278317735,74138.45149841279,-59460.25149841279
515,9Cr-037,250.0,550.0,10397.3,5.521460917862246,19.776919268357954,20.115100408962043,5621.909393621626,4775.390606378373
516,9Cr-037,190.0,600.0,2461.4,5.247024072160486,20.73601140269171,21.07925638270544,1389.098988242904,1072.3010117570961
517,9Cr-037,180.0,600.0,3905.5,5.19295685089021,20.924963605931787,21.356249696092707,1903.27419920834,2002.22580079166
518,9Cr-037,160.0,600.0,11025.4,5.075173815233827,21.33658757270319,21.978939227564123,3779.5902731842675,7245.809726815733
519,9Cr-037,140.0,600.0,26613.8,4.941642422609304,21.803248337679292,22.507676133402683,8226.688398889586,18387.111601110413
520,9Cr-037,160.0,625.0,1079.5,5.075173815233827,21.33658757270319,21.442413530245226,911.3542844638813,168.1457155361187
521,9Cr-037,140.0,625.0,3446.0,4.941642422609304,21.803248337679292,22.16786113470336,1922.8984610899465,1523.1015389100535
522,9Cr-037,130.0,625.0,5463.3,4.867534450455582,22.06223824481917,22.455885425129615,2910.1875063839593,2553.112493616041
523,9Cr-037,110.0,625.0,17413.2,4.700480365792417,22.64605292246958,23.18037013545159,7406.226005242582,10006.97399475742
524,9Cr-037,100.0,625.0,27883.0,4.605170185988092,22.979139551338662,23.47461303846267,12619.70655823923,15263.29344176077
525,9Cr-037,130.0,650.0,640.1,4.867534450455582,22.06223824481917,21.96040132818055,748.6687232281608,-108.56872322816082
526,9Cr-037,110.0,650.0,2151.0,4.700480365792417,22.64605292246958,22.7482427430084,1838.0730028228218,312.92699717717824
527,9Cr-037,100.0,650.0,3898.8,4.605170185988092,22.979139551338662,23.134821119085363,3068.4075364667333,830.3924635332669
528,9Cr-037,80.0,650.0,15659.5,4.382026634673881,23.75897370351128,24.03858693534504,10184.872780700991,5474.627219299009
529,9Cr-037,70.0,650.0,28235.7,4.248495242049359,24.22563446848738,24.421768027905326,20881.073972919592,7354.626027080409
530,9Cr-037,90.0,675.0,962.2,4.499809670330265,23.34734973673988,23.08016074119943,1429.4683604430054,-467.26836044300535
531,9Cr-037,80.0,675.0,1933.4,4.382026634673881,23.75897370351128,23.551184557215905,2630.3472806260893,-696.9472806260892
532,9Cr-037,60.0,675.0,10798.7,4.0943445622221,24.764354785529626,24.71228286790568,11664.725090759808,-866.0250907598074
533,9Cr-037,50.0,675.0,23466.8,3.912023005428146,25.401525682146755,25.236191475259357,29979.87196716334,-6513.0719671633415
534,9Cr-037,70.0,700.0,525.6,4.248495242049359,24.22563446848738,23.511704205925533,1457.445962781467,-931.8459627814669
535,9Cr-037,60.0,700.0,1340.4,4.0943445622221,24.764354785529626,24.16703222801046,3146.485186971325,-1806.0851869713251
536,9Cr-037,50.0,700.0,3451.5,3.912023005428146,25.401525682146755,24.82912081760672,7818.792682559384,-4367.292682559384
537,9Cr-037,40.0,700.0,8606.2,3.6888794541139363,26.181359834319373,25.468692585816402,23821.27152432334,-15215.071524323339
538,9Cr-037,30.0,700.0,20870.0,3.4011973816621555,27.186740916337715,26.088773478956128,100166.88366066517,-79296.88366066517
539,9Cr-038,300.0,550.0,15.7,5.703782474656201,19.139748371740826,17.006719965281174,758.9183369414204,-743.2183369414204
540,9Cr-038,280.0,550.0,78.4,5.634789603169249,19.380862206871203,17.891209733532328,1176.480895704883,-1098.080895704883
541,9Cr-038,260.0,550.0,170.1,5.560681631015528,19.639852114011077,18.317219148157328,1884.0400446735487,-1713.9400446735488
542,9Cr-038,250.0,550.0,404.4,5.521460917862246,19.776919268357954,18.793529041416804,2417.2521962774877,-2012.8521962774876
543,9Cr-038,230.0,550.0,1977.8,5.438079308923196,20.068318351731925,19.66656379064607,4105.9943977566245,-2128.1943977566243
544,9Cr-038,220.0,550.0,7698.8,5.393627546352362,20.223666791661486,20.41405743683386,5446.099493354267,2252.700506645733
545,9Cr-038,190.0,550.0,48740.0,5.247024072160486,20.73601140269171,21.42904700343489,13824.40238809379,34915.59761190621
546,9Cr-038,200.0,575.0,1568.8,5.298317366548036,20.556753420530573,20.4272858894293,1964.9600602740595,-396.16006027405956
547,9Cr-038,190.0,575.0,2505.2,5.247024072160486,20.73601140269171,20.696418995496547,2683.776466730037,-178.57646673003728
548,9Cr-038,180.0,575.0,7472.1,5.19295685089021,20.924963605931787,21.324783315164215,3727.87161943141,3744.22838056859
549,9Cr-038,170.0,575.0,22923.3,5.135798437050262,21.124718799097295,21.969345536597384,5276.3670137913805,17646.93298620862
550,9Cr-038,160.0,575.0,30879.0,5.075173815233827,21.33658757270319,22.140650962984008,7627.081186022762,23251.918813977238
551,9Cr-038,230.0,600.0,11.6,5.438079308923196,20.068318351731925,18.371192048125202,196.28132022987657,-184.68132022987658
552,9Cr-038,210.0,600.0,54.0,5.3471075307174685,20.386243288889546,19.29397941719638,333.4269606151486,-279.4269606151486
553,9Cr-038,190.0,600.0,247.9,5.247024072160486,20.73601140269171,20.2084042526825,597.2708460912963,-349.37084609129636
554,9Cr-038,180.0,600.0,396.5,5.19295685089021,20.924963605931787,20.490194613902755,818.3507445663182,-421.8507445663182
555,9Cr-038,160.0,600.0,2721.5,5.075173815233827,21.33658757270319,21.64595207598237,1625.1103049169135,1096.3896950830865
556,9Cr-038,140.0,600.0,16679.9,4.941642422609304,21.803248337679292,22.733764797672368,3537.2289391337663,13142.671060866236
557,9Cr-038,130.0,600.0,38066.8,4.867534450455582,22.06223824481917,23.228847663351875,5446.610454758946,32620.189545241057
558,9Cr-038,120.0,600.0,88568.1,4.787491742782046,22.341968654721533,23.73550520522659,8681.6432921356,79886.4567078644
559,9Cr-038,110.0,600.0,98767.8,4.700480365792417,22.64605292246958,23.800905141068377,14411.376696664267,84356.42330333573
560,9Cr-038,160.0,625.0,213.4,5.075173815233827,21.33658757270319,20.956760408935835,391.854971587876,-178.45497158787597
561,9Cr-038,140.0,625.0,1458.2,4.941642422609304,21.803248337679292,22.15787899550126,826.788587799341,631.411412200659
562,9Cr-038,130.0,625.0,3886.1,4.867534450455582,22.06223824481917,22.77050604902371,1251.293225993138,2634.806774006862
563,9Cr-038,110.0,625.0,17530.0,4.700480365792417,22.64605292246958,23.712073308340607,3184.4547508381615,14345.545249161838
564,9Cr-038,100.0,625.0,33518.5,4.605170185988092,22.979139551338662,24.117188199763177,5426.094812002992,28092.405187997007
565,9Cr-038,160.0,650.0,10.5,5.075173815233827,21.33658757270319,19.83736532218556,105.41142503935978,-94.91142503935978
566,9Cr-038,140.0,650.0,66.0,4.941642422609304,21.803248337679292,21.032246987346475,216.11499831480916,-150.11499831480916
567,9Cr-038,130.0,650.0,194.0,4.867534450455582,22.06223824481917,21.733079208420463,321.9050661970407,-127.9050661970407
568,9Cr-038,110.0,650.0,1689.1,4.700480365792417,22.64605292246958,23.13973963412539,790.316188310106,898.7838116898939
569,9Cr-038,100.0,650.0,3738.7,4.605170185988092,22.979139551338662,23.656192008689974,1319.3230871016424,2419.3769128983577
570,9Cr-038,90.0,650.0,10001.9,4.499809670330265,23.34734973673988,24.295816135082802,2324.7116284498356,7677.188371550164
571,9Cr-038,80.0,650.0,21717.1,4.382026634673881,23.75897370351128,24.79977731599414,4379.189413100179,17337.91058689982
572,9Cr-038,80.0,650.0,21718.2,4.382026634673881,23.75897370351128,24.7998102385249,4379.189413100179,17339.01058689982
573,9Cr-038,70.0,650.0,50871.2,4.248495242049359,24.22563446848738,25.353055352631653,8978.234686410833,41892.965313589164
574,9Cr-038,110.0,675.0,92.1,4.700480365792417,22.64605292246958,22.06610319961639,217.46974074931322,-125.36974074931322
575,9Cr-038,90.0,675.0,982.1,4.499809670330265,23.34734973673988,23.66370547982556,614.6284637227282,367.47153627727187
576,9Cr-038,80.0,675.0,2054.0,4.382026634673881,23.75897370351128,24.161755076494778,1130.9703333674645,923.0296666325355
577,9Cr-038,60.0,675.0,16855.8,4.0943445622221,24.764354785529626,25.582566423801683,5015.4814619749795,11840.31853802502
578,9Cr-038,50.0,675.0,38054.8,3.912023005428146,25.401525682146755,26.132240803882183,12890.444559452266,25164.355440547737
579,9Cr-038,120.0,700.0,4.3,4.787491742782046,22.341968654721533,20.738384336690444,42.49769175226121,-38.197691752261214
580,9Cr-038,100.0,700.0,25.4,4.605170185988092,22.979139551338662,21.981678242617924,105.60375198145574,-80.20375198145575
581,9Cr-038,85.0,700.0,117.8,4.442651256490317,23.547104929905387,23.055645610653023,237.71512738616894,-119.91512738616895
582,9Cr-038,70.0,700.0,727.2,4.248495242049359,24.22563446848738,24.329794900805073,626.6579924760648,100.54200752393524
583,9Cr-038,60.0,700.0,1995.7,4.0943445622221,24.764354785529626,25.03647892228254,1352.894131910109,642.805868089891
584,9Cr-038,50.0,700.0,6778.4,3.912023005428146,25.401525682146755,25.89240127621976,3361.8460314565245,3416.553968543475
585,9Cr-038,40.0,700.0,21880.7,3.6888794541139363,26.181359834319373,26.712705994898865,10242.431330469863,11638.268669530138
586,9Cr-038,35.0,700.0,23551.4,3.5553480614894135,26.648020599295478,26.764212202763215,19949.363971993458,3602.0360280065433
587,9Cr-038,30.0,700.0,45094.3,3.4011973816621555,27.186740916337715,27.218911612986652,43068.75165895115,2025.5483410488523
588,9Cr-038,50.0,750.0,97.0,3.912023005428146,25.401525682146755,24.5567694704498,299.1821526536214,-202.18215265362142
589,9Cr-038,40.0,750.0,429.9,3.6888794541139363,26.181359834319373,25.67340070419894,846.26408124014,-416.36408124013997
590,9Cr-038,30.0,750.0,1994.0,3.4011973816621555,27.186740916337715,26.824159699463603,3233.561929018169,-1239.561929018169
591,9Cr-038,25.0,750.0,3621.2,3.2188758248682006,27.823911812954847,27.27165679277323,7562.0739874178325,-3940.8739874178327
592,9Cr-038,20.0,750.0,5713.3,2.995732273553991,28.603745965127466,27.613650288442958,21390.01788198644,-15676.717881986442
629,9Cr-043,360.0,500.0,637.3,5.886104031450156,18.502577475123694,18.17696925018356,1222.2600845107156,-584.9600845107157
630,9Cr-043,340.0,500.0,1054.4,5.8289456176102075,18.702332668289202,18.42871258089756,1822.5052390548144,-768.1052390548143
631,9Cr-043,320.0,500.0,1897.7,5.768320995793772,18.9142014418951,18.722547951803403,2784.169451337324,-886.469451337324
632,9Cr-043,300.0,500.0,4310.5,5.703782474656201,19.139748371740826,19.132753591848427,4371.225770478396,-60.72577047839604
633,9Cr-043,290.0,500.0,10155.2,5.66988092298052,19.258226309609235,19.56121958329954,5540.026821588595,4615.173178411405
634,9Cr-043,280.0,500.0,41667.1,5.634789603169249,19.380862206871203,20.26708256280456,7079.980381402166,34587.11961859783
635,9Cr-043,270.0,500.0,74237.5,5.598421958998375,19.50795855714204,20.555861345185495,9129.070089737876,65108.42991026212
636,9Cr-043,240.0,550.0,389.7,5.480638923341991,19.91958252391344,19.724141365715347,555.9758025471239,-166.27580254712387
637,9Cr-043,220.0,550.0,1498.1,5.393627546352362,20.223666791661486,20.464758003563617,966.4265109759543,531.6734890240456
638,9Cr-043,200.0,550.0,13550.7,5.298317366548036,20.556753420530573,21.675990315945334,1770.8542070553628,11779.845792944638
639,9Cr-043,180.0,550.0,34736.2,5.19295685089021,20.924963605931787,22.193729606325043,3458.8463111803317,31277.353688819665
640,9Cr-043,170.0,550.0,41001.2,5.135798437050262,21.124718799097295,22.284930036378732,4973.512633118916,36027.68736688108
641,9Cr-043,160.0,550.0,59675.6,5.075173815233827,21.33658757270319,22.491357077015767,7310.7239885886265,52364.87601141137
642,9Cr-043,140.0,550.0,97136.4,4.941642422609304,21.803248337679292,22.759313199340493,17078.43280225714,80057.96719774285
643,9Cr-043,160.0,600.0,251.4,5.075173815233827,21.33658757270319,21.254245976521812,288.38064450501184,-36.98064450501184
644,9Cr-043,140.0,600.0,1227.9,4.941642422609304,21.803248337679292,22.205855202128006,627.6917684558819,600.2082315441182
645,9Cr-043,120.0,600.0,4366.0,4.787491742782046,22.341968654721533,22.96698032109406,1540.583356325883,2825.416643674117
646,9Cr-043,110.0,600.0,6760.5,4.700480365792417,22.64605292246958,23.229330077307413,2557.341546241091,4203.15845375891
647,9Cr-043,100.0,600.0,10089.7,4.605170185988092,22.979139551338662,23.469581027126512,4455.381279429268,5634.318720570733
648,9Cr-043,90.0,600.0,16199.6,4.499809670330265,23.34734973673988,23.753663896562692,8230.084518543597,7969.515481456403
649,9Cr-043,70.0,600.0,49144.9,4.248495242049359,24.22563446848738,24.419535812550325,35573.613543831525,13571.286456168476
650,9Cr-043,100.0,650.0,242.0,4.605170185988092,22.979139551338662,23.000663220732314,234.1177955844453,7.882204415554696
651,9Cr-043,80.0,650.0,991.3,4.382026634673881,23.75897370351128,23.917214887205724,777.1001522410018,214.1998477589982
652,9Cr-043,70.0,650.0,1883.5,4.248495242049359,24.22563446848738,24.33443026636633,1593.2143790798148,290.28562092018524
653,9Cr-043,60.0,650.0,3314.5,4.0943445622221,24.764354785529626,24.701794038823408,3649.3683043832116,-334.8683043832116
654,9Cr-043,50.0,650.0,8064.0,3.912023005428146,25.401525682146755,25.279710942432718,9726.138997351978,-1662.138997351978
655,9Cr-043,40.0,650.0,18228.8,3.6888794541139363,26.181359834319373,25.809846424693973,32283.68042972243,-14054.88042972243
656,9Cr-043,30.0,650.0,63557.0,3.4011973816621555,27.186740916337715,26.621653771756584,151608.56650112674,-88051.56650112674
657,9Cr-043,40.0,700.0,233.0,3.6888794541139363,26.181359834319373,24.743415516128806,1817.5498238134912,-1584.5498238134912
658,9Cr-043,30.0,700.0,980.0,3.4011973816621555,27.186740916337715,25.748975398798045,7642.677745539024,-6662.677745539024
659,9Cr-043,20.0,700.0,4120.2,2.995732273553991,28.603745965127466,26.754248488031095,57860.848194436105,-53740.64819443611
660,9Cr-043,10.0,700.0,73293.0,2.302585092994046,31.02613209593556,28.76924286838545,1841973.0286981796,-1768680.0286981796
661,9Cr-044,157.0,550.0,259.1,5.056245805348308,21.402736508912437,20.862524724480796,691.8833222867042,-432.7833222867042
662,9Cr-044,137.0,550.0,762.1,4.919980925828125,21.878950166737997,21.455899755688,1644.6129491063055,-882.5129491063054
663,9Cr-044,118.0,550.0,2183.3,4.770684624465665,22.40070557445561,22.03478300128635,4246.738442775678,-2063.4384427756777
664,9Cr-044,108.0,550.0,4035.2,4.68213122712422,22.710178840122747,22.372603106492193,7454.589835083209,-3419.3898350832096
665,9Cr-044,98.0,550.0,9726.8,4.584967478670572,23.049743254828012,22.856509109052006,13821.422904630434,-4094.6229046304343
666,9Cr-044,88.0,550.0,28708.5,4.477336814478207,23.425887074642198,23.451778665148794,27388.34689319259,1320.153106807411
667,9Cr-044,78.0,550.0,78247.3,4.356708826689592,23.847453479010134,24.00325325797648,58944.83453543894,19302.465464561064
668,9Cr-044,108.0,600.0,73.8,4.68213122712422,22.710178840122747,22.005604667674792,238.80540589648152,-165.00540589648153
669,9Cr-044,88.0,600.0,352.0,4.477336814478207,23.425887074642198,22.942968134069794,787.2108089710295,-435.21080897102945
670,9Cr-044,69.0,600.0,3076.1,4.23410650459726,24.27591971673098,24.243640132620953,3246.124644331543,-170.0246443315432
671,9Cr-044,61.0,600.0,10758.4,4.110873864173311,24.706588768554404,24.994854702975484,6654.1693009449755,4104.230699055024
672,9Cr-044,53.0,600.0,41585.5,3.970291913552122,25.197889573026572,25.806093525388956,15090.694489432024,26494.805510567974
673,9Cr-044,47.0,600.0,105620.8,3.8501476017100584,25.617765643887296,26.365355789044106,30382.65074463563,75238.14925536438
674,9Cr-044,69.0,650.0,65.4,4.23410650459726,24.27591971673098,23.76086134910457,144.4480239674075,-79.04802396740749
675,9Cr-044,53.0,650.0,437.3,3.970291913552122,25.197889573026572,24.995924529075783,596.6525261231137,-159.3525261231137
676,9Cr-044,41.0,650.0,6707.3,3.713572066704308,26.095064969462513,26.77064052801982,2372.2751470927037,4335.024852907296
677,9Cr-044,37.0,650.0,10365.4,3.6109179126442243,26.453817058541347,27.053570481203646,4119.681123798803,6245.7188762011965
678,9Cr-044,33.0,650.0,13849.6,3.4965075614664802,26.853654287468636,27.241929440819316,7621.018038132722,6228.581961867279
679,9Cr-044,29.0,650.0,26120.8,3.367295829986474,27.305218854206124,27.654338568118778,15265.947275311133,10854.852724688866
680,9Cr-044,37.0,700.0,217.5,3.6109179126442243,26.453817058541347,26.429793528866213,225.094019335286,-7.594019335285992
681,9Cr-044,29.0,700.0,732.5,3.367295829986474,27.305218854206124,27.27977867211995,759.6109984944172,-27.11099849441723
682,9Cr-044,26.0,700.0,1238.0,3.258096538021482,27.686844658607974,27.64713105076728,1310.2669561191462,-72.26695611914624
683,9Cr-044,22.0,700.0,3085.1,3.091042453358316,28.27065933625838,28.286291879003592,3016.9665345481853,68.13346545181457
684,9Cr-044,18.0,700.0,6400.4,2.8903717578961645,28.971956150528683,28.7971353706724,8216.172431080224,-1815.7724310802241
685,9Cr-045,157.0,550.0,265.8,5.056245805348308,21.402736508912437,20.85885843206486,714.5217065118886,-448.7217065118886
686,9Cr-045,137.0,550.0,761.7,4.919980925828125,21.878950166737997,21.437903179169638,1698.4245942844707,-936.7245942844706
687,9Cr-045,118.0,550.0,3521.0,4.770684624465665,22.40070557445561,22.279924327146606,4385.691490890312,-864.6914908903118
688,9Cr-045,108.0,550.0,6903.8,4.68213122712422,22.710178840122747,22.65025414660776,7698.503604199668,-794.703604199668
689,9Cr-045,98.0,550.0,16684.8,4.584967478670572,23.049743254828012,23.135588523975848,14273.659101363226,2411.1408986367733
690,9Cr-045,88.0,550.0,66542.4,4.477336814478207,23.425887074642198,23.89642619121005,28284.49209613159,38257.9079038684
691,9Cr-045,78.0,550.0,116154.8,4.356708826689592,23.847453479010134,24.20282263638034,60873.50627721887,55281.293722781134
692,9Cr-045,108.0,600.0,103.0,4.68213122712422,22.710178840122747,22.186309194695596,246.61910563398646,-143.61910563398646
693,9Cr-045,88.0,600.0,626.5,4.477336814478207,23.425887074642198,23.269561066359486,812.9683033138684,-186.46830331386843
694,9Cr-045,69.0,600.0,5885.1,4.23410650459726,24.27591971673098,24.613579208899882,3352.3376640331016,2532.7623359668987
695,9Cr-045,61.0,600.0,13721.1,4.110873864173311,24.706588768554404,25.1214858455537,6871.893354238165,6849.206645761836
696,9Cr-045,53.0,600.0,36594.3,3.970291913552122,25.197889573026572,25.710060463491512,15584.46118256106,21009.838817438944
697,9Cr-045,47.0,600.0,70369.2,3.8501476017100584,25.617765643887296,26.102378369606864,31376.769404792652,38992.43059520735
