iter	RMSE
124	0.3836619111
125	0.3830360923
126	0.3826962767
127	0.3825557739
128	0.3822442519
129	0.3814168815
130	0.3806729675
131	0.3797266407
132	0.3790237069
133	0.378053498
134	0.3774037136
135	0.3764940965
136	0.3761582471
137	0.3755407483
138	0.3750529994
139	0.3739750434
140	0.3732128633
141	0.3723924508
142	0.3714500076
143	0.3705128967
144	0.3697062943
145	0.3692890101
146	0.3688316623
147	0.3682587853
148	0.3672040569
149	0.3662942194
150	0.3660008823
151	0.3656709359
152	0.3650992647
153	0.3644809639
154	0.3638411438
155	0.3633027663
156	0.3628226176
157	0.3621940834
158	0.3615965762
159	0.3607008749
160	0.3602808862
161	0.3601072972
162	0.359412503
163	0.3591931807
164	0.3584884844
165	0.3578732388
166	0.357379522
167	0.3572252598
168	0.3565414512
169	0.3558416172
170	0.3550806709
171	0.354561647
172	0.354082419
173	0.3536813394
174	0.3534224066
175	0.3528764055
176	0.3523513371
177	0.3518948787
178	0.351623409
179	0.3509307407
180	0.3506111761
181	0.3498791207
182	0.349526973
183	0.3488927952
184	0.3481257435
185	0.3476691689
186	0.3466398139
187	0.3461832955
188	0.3454786527
189	0.3447325606
190	0.3443187859
191	0.3436017999
192	0.3431758358
193	0.34219049
194	0.3419253207
195	0.341727496
196	0.3415340687
197	0.3413446657
198	0.3404726806
199	0.339997132
200	0.3393031827
201	0.3388228856
202	0.3382252626
203	0.3374117275
204	0.3373206458
205	0.3364570302
206	0.3361844099
207	0.3356294896
208	0.3352755691
209	0.3345943396
210	0.3337784775
211	0.3333435689
212	0.3329612151
213	0.3326924319
214	0.3319496282
215	0.3313979887
216	0.3306427582
217	0.3303028854
218	0.329692531
219	0.3290659207
220	0.3286523579
221	0.3284541914
222	0.3280009339
223	0.3273800745
224	0.3268172509
225	0.3265703436
226	0.3261875124
227	0.3257567231
228	0.3251049888
229	0.3246166126
230	0.3244527796
231	0.3242052146
232	0.3237945837
233	0.323072019
234	0.3227046719
235	0.322325603
236	0.3219414804
237	0.3213617124
238	0.320541992
239	0.3198195756
240	0.3190604316
241	0.3186925212
242	0.3179753051
243	0.3174078761
244	0.3170510002
245	0.3167427798
246	0.3163871842
247	0.3158843838
248	0.3153853418
249	0.3150523269
250	0.3147784246
251	0.3145850068
252	0.3140880024
253	0.3133193946
254	0.3129291118
255	0.3124465285
256	0.3115202014
257	0.3108837443
258	0.3102693926
259	0.3098971869
260	0.3091765419
261	0.3086462731
262	0.3081604284
263	0.3078519279
264	0.3074260887
265	0.3066060335
266	0.3062246382
267	0.3057502172
268	0.3050430014
269	0.3044225024
270	0.3039692293
271	0.3036200436
272	0.3034399327
273	0.3027401196
274	0.3023170945
275	0.3017852662
276	0.3014229031
277	0.3009441884
278	0.3004408345
279	0.3002826956
280	0.2999163644
281	0.2996392729
282	0.2991646221
283	0.2987011722
284	0.2983013658
285	0.2982248362
286	0.2977635868
287	0.297500189
288	0.2967690629
289	0.2963439483
290	0.2959585558
291	0.2952877066
292	0.2950361592
293	0.2945247982
294	0.294284428
295	0.2941324564
296	0.2936593152
297	0.2934171019
298	0.2930721599
299	0.2925969412
300	0.2919451062
301	0.2917689328
302	0.2914762488
303	0.2910798398
304	0.2909423958
305	0.2905081567
306	0.2904174455
307	0.2899240673
308	0.2896526
309	0.2893885507
310	0.2889237468
311	0.2882949545
312	0.28797406
313	0.2876981455
314	0.2873897726
315	0.2869996284
316	0.2865833091
317	0.2864107205
318	0.2857620385
319	0.2855597296
320	0.2849166581
321	0.2845862907
322	0.2843057688
323	0.2842135812
324	0.2836626915
325	0.2833170689
326	0.2829372883
327	0.282616585
328	0.2821948497
329	0.2819338378
330	0.2817277291
331	0.2815311905
332	0.2809560103
333	0.2807051375
334	0.2804039841
335	0.2802805659
336	0.2799568084
337	0.2797413032
338	0.279515243
339	0.2792199878
340	0.2788028055
341	0.27857085
342	0.278306035
343	0.2782039156
344	0.2776769547
345	0.2774392253
346	0.2772461299
347	0.2768754347
348	0.2764112462
349	0.2758555572
350	0.2754419039
351	0.2750869928
352	0.2749732879
353	0.2747624667
354	0.2746720642
355	0.2746369795
356	0.274411425
357	0.2741142704
358	0.2737589076
359	0.2735158075
360	0.2734121085
361	0.2730571881
362	0.2729458345
363	0.2726782369
364	0.2724875984
365	0.2718706272
366	0.2717527174
367	0.2714515576
368	0.2714182055
369	0.2711715794
370	0.2709333101
371	0.2708183841
372	0.2706337666
373	0.2703429607
374	0.2697680494
375	0.2694891607
376	0.2693397586
377	0.2691985171
378	0.2688901019
379	0.2685179999
380	0.2683164653
381	0.2682222814
382	0.2680791216
383	0.2677390261
384	0.2674368432
385	0.2672333862
386	0.2670209469
387	0.2667098224
388	0.2666190879
389	0.2662906217
390	0.2659498571
391	0.2659294108
392	0.2656884295
393	0.2653112187
394	0.2652223305
395	0.2648177671
396	0.2645337932
397	0.2641932785
398	0.2639012251
399	0.2638805326
400	0.2634048303
401	0.2632157174
402	0.2627537945
403	0.262666471
404	0.2624619367
405	0.2620844047
406	0.261845232
407	0.2617632919
408	0.2613499855
409	0.2608490651
410	0.2603552171
411	0.2601930599
412	0.2598660934
413	0.2594291045
414	0.2592597323
415	0.2592329238
416	0.2588613144
417	0.2587046125
418	0.2586803417
419	0.2584536854
420	0.2579351789
421	0.2576674652
422	0.2571917559
423	0.2569281669
424	0.2565076131
425	0.2563376119
426	0.2560629758
427	0.2554776049
428	0.2553347779
429	0.2549975274
430	0.2549014049
431	0.2547157008
432	0.2542761163
433	0.2541771195
434	0.2538635374
435	0.2535572583
436	0.2532781312
437	0.2531755674
438	0.2526835695
439	0.2524093566
440	0.251999985
441	0.2519794489
442	0.2516986637
443	0.2511283088
444	0.2507031054
445	0.2502874774
446	0.2501761665
447	0.2499572088
448	0.2498101907
449	0.2496688079
450	0.2494547394
451	0.2491575926
452	0.2488617324
453	0.2484252519
454	0.2480359722
455	0.2479283396
456	0.2475736607
457	0.2475621393
458	0.247093321
459	0.2465934808
460	0.2462573761
461	0.2458843175
462	0.2457957947
463	0.2456140587
464	0.2455241746
465	0.2450970823
466	0.2448168555
467	0.2445773527
468	0.2444139929
469	0.2442842782
470	0.243961809
471	0.2437950283
472	0.2434909272
473	0.2433541634
474	0.2431772313
475	0.2428602509
476	0.2425473281
477	0.2422902132
478	0.242276111
479	0.2420190012
480	0.2419078493
481	0.2417561912
482	0.2413587666
483	0.2412708381
484	0.240946775
485	0.2406950408
486	0.2403547815
487	0.2403044542
488	0.2399618075
489	0.2397169801
490	0.2394991125
491	0.2393402002
492	0.238964627
493	0.2387855616
494	0.2386942901
495	0.2384640233
496	0.2382266506
497	0.2380328802
498	0.2378828992
499	0.2375807995
500	0.2374811909
501	0.2372970436
502	0.237187473
503	0.2370587651
504	0.236843728
505	0.2366919965
506	0.2365511427
507	0.2362748834
508	0.2360844567
509	0.2357173547
510	0.2355039506
511	0.2353326045
512	0.2351373334
513	0.2348623247
514	0.2346650486
515	0.2345415961
516	0.2341511869
517	0.2339153163
518	0.2337662589
519	0.2335597163
520	0.2332208704
521	0.2330069936
522	0.2326384834
523	0.2323916284
524	0.2320493461
525	0.2318873504
526	0.2317735414
527	0.2313396849
528	0.2311383396
529	0.2307543073
530	0.2306057593
531	0.2304716953
532	0.2302172986
533	0.2298846526
534	0.229863062
535	0.2295984439
536	0.2295017271
537	0.2293618662
538	0.2289979275
539	0.2287607035
540	0.2285677393
541	0.2282549909
542	0.2280214046
543	0.2278956843
544	0.2274443483
545	0.227260604
546	0.2269799189
547	0.2268327647
548	0.2267030301
549	0.2264958195
550	0.2262831541
551	0.2259991936
552	0.2257782602
553	0.225687435
554	0.2254239646
555	0.2251848206
556	0.2249327081
557	0.2247257693
558	0.2245511557
559	0.2241869868
560	0.2239017924
561	0.2236160942
562	0.223486336
563	0.223209437
564	0.2230333318
565	0.2230175639
566	0.2229115146
567	0.2227716543
568	0.2226508353
569	0.2223072288
570	0.2221413143
571	0.2219611646
572	0.2217507153
573	0.2215149233
574	0.2213732381
575	0.2210740454
576	0.2209994893
577	0.2208941187
578	0.2206048565
579	0.2205455207
580	0.2203373588
581	0.2201682964
582	0.2198600709
583	0.2197515616
584	0.2196340758
585	0.2195029398
586	0.2192556293
587	0.2190393901
588	0.2189483858
589	0.2188657769
590	0.2186821153
591	0.2184596544
592	0.2181881665
593	0.2180174752
594	0.2176408232
595	0.2175346921
596	0.2174361153
597	0.2171377661
598	0.2170005425
599	0.2169146633
600	0.2167970403
601	0.2166458047
602	0.2164189158
603	0.2163034238
604	0.2161960522
605	0.2161207074
606	0.2159160845
607	0.2155424755
608	0.2153045544
609	0.2151554742
610	0.2150363768
611	0.2149411652
612	0.2146624913
613	0.2144005737
614	0.214144459
615	0.2140265922
616	0.2138294475
617	0.2136394206
618	0.2134148937
619	0.2132570252
620	0.2130552099
621	0.2128429856
622	0.2126476841
623	0.2123838329
624	0.2120915381
625	0.2119133332
626	0.2118334188
627	0.2116757399
628	0.2115617348
629	0.211207403
630	0.2111123386
631	0.2109248891
632	0.2106994379
633	0.210492734
634	0.2104258495
635	0.210366111
636	0.2101234073
637	0.2099424191
638	0.2099023292
639	0.2097621658
640	0.2096619392
641	0.2092976182
642	0.2090293307
643	0.2088064079
644	0.208732722
645	0.2085599765
646	0.2083735168
647	0.2082566428
648	0.2081273713
649	0.2080586609
650	0.2077936713
651	0.2076362464
652	0.207382082
653	0.2072386601
654	0.2071663241
655	0.2070166966
656	0.2068388335
657	0.2064971906
658	0.2062990192
659	0.2060396654
660	0.2059363661
661	0.205812208
662	0.2056293734
663	0.2054254168
664	0.2053027648
665	0.2051970873
666	0.2050759297
667	0.2048179094
668	0.2046274067
669	0.2044976238
670	0.2044104865
671	0.2041672883
672	0.2040159634
673	0.203905717
674	0.2037710164
675	0.2036496905
676	0.203521641
677	0.2034230465
678	0.2033438261
679	0.2032099437
680	0.2030302641
681	0.2028018907
682	0.2026042074
683	0.2024047478
684	0.2022012317
685	0.2019958873
686	0.2017295205
687	0.2015289822
688	0.2012821619
689	0.201165409
690	0.2010418059
691	0.2009626488
692	0.2007931128
693	0.2005857012
694	0.2005017104
