iter	Passed	Remaining
448	1123	1378
449	1125	1375
450	1126	1371
451	1127	1366
452	1128	1362
453	1131	1360
454	1133	1358
455	1137	1357
456	1140	1354
457	1141	1351
458	1142	1346
459	1144	1343
460	1146	1340
461	1148	1337
462	1149	1332
463	1150	1328
464	1151	1324
465	1152	1320
466	1153	1316
467	1153	1311
468	1154	1307
469	1155	1303
470	1157	1299
471	1157	1295
472	1158	1291
473	1161	1289
474	1164	1286
475	1166	1283
476	1169	1282
477	1171	1279
478	1174	1277
479	1176	1275
480	1180	1273
481	1182	1271
482	1185	1268
483	1188	1266
484	1191	1264
485	1193	1262
486	1196	1260
487	1199	1258
488	1201	1255
489	1204	1253
490	1207	1251
491	1210	1249
492	1213	1247
493	1215	1245
494	1218	1243
495	1221	1241
496	1224	1239
497	1227	1236
498	1230	1235
499	1233	1233
500	1235	1231
501	1238	1229
502	1241	1227
503	1244	1224
504	1247	1222
505	1249	1219
506	1252	1217
507	1254	1215
508	1257	1213
509	1260	1211
510	1263	1209
511	1266	1207
512	1269	1204
513	1272	1202
514	1274	1200
515	1277	1198
516	1280	1196
517	1283	1193
518	1285	1191
519	1288	1189
520	1291	1187
521	1294	1185
522	1297	1183
523	1300	1181
524	1303	1179
525	1306	1177
526	1309	1175
527	1312	1173
528	1314	1170
529	1316	1167
530	1318	1164
531	1320	1161
532	1321	1157
533	1322	1154
534	1323	1150
535	1324	1146
536	1325	1143
537	1326	1139
538	1327	1135
539	1328	1131
540	1329	1128
541	1330	1124
542	1331	1120
543	1332	1116
544	1335	1114
545	1337	1112
546	1339	1109
547	1340	1105
548	1341	1102
549	1342	1098
550	1343	1094
551	1344	1091
552	1345	1087
553	1346	1083
554	1347	1080
555	1350	1078
556	1353	1076
557	1354	1073
558	1356	1070
559	1359	1068
560	1362	1066
561	1366	1064
562	1368	1062
563	1371	1060
564	1375	1058
565	1378	1056
566	1381	1054
567	1384	1052
568	1387	1051
569	1390	1049
570	1393	1047
571	1397	1045
572	1400	1043
573	1403	1041
574	1406	1039
575	1409	1037
576	1412	1035
577	1415	1033
578	1418	1031
579	1422	1029
580	1425	1027
581	1428	1025
582	1431	1023
583	1434	1021
584	1437	1019
585	1440	1017
586	1443	1015
587	1446	1013
588	1449	1011
589	1452	1009
