iter	Passed	Remaining
455	378	3769
456	378	3767
457	379	3765
458	380	3763
459	381	3761
460	381	3759
461	382	3757
462	383	3755
463	384	3754
464	384	3752
465	385	3750
466	386	3747
467	387	3747
468	387	3745
469	388	3743
470	389	3741
471	389	3739
472	390	3737
473	391	3735
474	391	3733
475	392	3731
476	393	3735
477	395	3740
478	396	3741
479	397	3741
480	398	3742
481	399	3746
482	401	3750
483	402	3757
484	403	3755
485	404	3754
486	404	3752
487	405	3751
488	406	3749
489	407	3747
490	407	3745
491	408	3743
492	409	3741
493	410	3739
494	410	3737
495	411	3735
496	412	3733
497	412	3731
498	413	3731
499	414	3729
500	415	3727
501	415	3725
502	416	3723
503	417	3721
504	417	3719
505	418	3718
506	419	3716
507	420	3714
508	420	3712
509	421	3710
510	422	3708
511	424	3720
512	426	3733
513	428	3744
514	430	3749
515	431	3748
516	432	3747
517	432	3746
518	433	3744
519	434	3742
520	435	3740
521	435	3738
522	436	3736
523	437	3734
524	437	3732
525	438	3730
526	439	3728
527	439	3726
528	440	3724
529	441	3722
530	442	3720
531	442	3719
532	443	3718
533	444	3716
534	445	3714
535	445	3712
536	446	3711
537	447	3709
538	447	3707
539	448	3705
540	449	3703
541	450	3701
542	450	3700
543	451	3698
544	452	3701
545	454	3703
546	455	3704
547	456	3704
548	456	3704
549	458	3706
550	459	3711
551	460	3712
552	461	3711
553	462	3709
554	462	3708
555	463	3706
556	464	3704
557	465	3702
558	465	3700
559	466	3698
560	467	3697
561	467	3695
562	468	3694
563	469	3692
564	470	3690
565	470	3688
566	471	3687
567	472	3685
568	473	3684
569	473	3682
570	474	3680
571	475	3678
572	475	3677
573	476	3675
574	477	3673
575	478	3671
576	478	3670
577	479	3668
578	480	3666
579	480	3665
580	482	3667
581	483	3669
582	484	3670
583	485	3670
584	486	3671
585	487	3672
586	488	3674
587	489	3674
588	490	3675
589	491	3677
590	492	3677
591	494	3679
592	495	3680
593	496	3679
594	496	3677
595	498	3682
596	499	3684
597	500	3682
598	501	3681
599	501	3680
600	502	3677
601	503	3676
602	503	3674
603	504	3672
604	505	3670
605	505	3668
606	506	3667
607	507	3665
608	508	3663
609	508	3661
610	509	3659
611	510	3658
612	511	3659
613	513	3665
614	514	3666
615	515	3666
616	516	3666
617	517	3667
618	518	3672
619	519	3672
620	520	3670
621	521	3669
622	522	3667
623	522	3665
624	523	3664
625	524	3662
626	524	3660
627	525	3659
628	526	3657
629	527	3658
630	528	3658
631	529	3657
632	529	3655
633	530	3654
634	531	3652
635	532	3650
636	532	3648
637	533	3647
638	534	3645
639	534	3644
640	535	3642
641	536	3641
642	537	3639
643	537	3637
644	538	3636
645	539	3634
646	540	3635
647	541	3637
648	542	3638
649	543	3639
650	544	3639
651	545	3640
652	546	3641
653	548	3646
654	549	3645
655	550	3644
656	551	3642
657	551	3640
658	552	3639
659	553	3637
660	553	3635
661	554	3634
662	555	3632
663	556	3630
664	556	3629
665	557	3627
666	558	3626
667	558	3624
668	559	3623
669	560	3621
670	561	3620
671	561	3618
672	562	3616
673	563	3615
674	563	3613
675	564	3611
676	565	3610
677	566	3608
678	566	3607
679	567	3605
680	568	3603
681	568	3602
682	569	3602
683	571	3603
684	572	3604
685	573	3604
686	574	3605
687	575	3605
688	576	3608
689	578	3611
690	578	3609
691	579	3609
692	580	3607
693	581	3605
694	581	3604
695	582	3602
696	583	3601
697	584	3599
698	584	3598
699	585	3596
700	586	3596
701	587	3595
702	587	3594
703	588	3592
704	589	3591
705	590	3590
706	590	3588
707	591	3586
708	592	3585
709	593	3583
710	593	3582
711	594	3580
712	595	3579
713	595	3577
714	596	3576
715	597	3574
716	598	3572
717	599	3573
718	600	3575
719	601	3576
720	602	3576
721	603	3576
722	604	3577
723	605	3577
724	607	3579
725	608	3580
726	609	3579
727	609	3578
728	610	3577
729	611	3575
730	612	3574
731	612	3572
732	613	3571
733	614	3569
734	614	3567
735	615	3566
736	616	3564
737	617	3563
738	617	3561
739	618	3560
740	619	3558
741	619	3557
742	620	3555
743	621	3554
744	622	3552
745	622	3551
746	623	3549
747	624	3548
748	624	3547
749	625	3545
750	626	3544
751	627	3542
752	628	3543
753	629	3544
754	630	3545
755	631	3545
756	632	3545
757	633	3546
758	634	3545
759	635	3545
760	637	3549
761	637	3547
762	638	3547
763	639	3545
764	640	3544
765	640	3542
766	641	3541
767	642	3539
768	643	3538
769	643	3536
770	644	3535
771	645	3533
772	645	3532
773	646	3530
774	647	3529
775	648	3528
776	648	3526
777	649	3525
778	650	3523
779	651	3522
780	651	3520
781	652	3519
782	653	3517
783	653	3516
784	654	3514
785	655	3513
786	656	3512
787	656	3510
788	657	3511
789	659	3513
790	660	3513
791	661	3513
792	662	3513
793	663	3514
794	664	3513
795	665	3515
796	666	3516
797	667	3515
798	668	3514
799	669	3512
800	669	3511
801	670	3509
802	671	3508
803	671	3506
804	672	3505
805	673	3504
806	674	3502
807	674	3501
808	675	3499
809	676	3498
810	677	3496
811	677	3496
812	678	3495
813	679	3493
814	680	3492
815	680	3491
816	681	3489
817	682	3488
818	683	3486
819	683	3485
820	684	3483
821	685	3482
822	685	3481
823	686	3479
824	687	3478
825	688	3478
826	689	3480
827	690	3481
828	691	3481
829	693	3482
830	694	3484
831	695	3485
832	696	3483
833	697	3482
834	697	3481
835	698	3479
836	699	3477
837	699	3476
838	700	3475
839	701	3473
840	702	3472
841	702	3470
842	703	3469
843	704	3468
844	705	3466
845	705	3465
846	706	3463
847	707	3462
848	708	3463
849	709	3462
850	709	3460
851	710	3459
852	711	3457
853	711	3456
854	712	3455
855	713	3453
856	714	3452
857	714	3450
858	715	3449
859	716	3450
860	718	3451
861	719	3451
862	720	3451
863	720	3451
864	722	3451
865	722	3450
866	724	3452
867	725	3454
868	726	3452
869	727	3451
870	727	3450
871	728	3449
872	729	3447
873	730	3446
874	730	3444
875	731	3443
876	732	3441
877	732	3440
878	733	3439
879	734	3437
880	735	3436
881	735	3435
882	736	3434
883	737	3432
884	737	3431
885	738	3429
886	739	3428
887	740	3427
888	740	3426
889	741	3424
890	742	3423
891	743	3422
892	743	3420
893	744	3419
894	745	3420
895	747	3422
896	748	3422
897	749	3422
898	750	3422
899	751	3422
900	752	3421
901	753	3421
902	754	3424
903	755	3423
904	756	3422
905	757	3420
906	757	3419
907	758	3418
908	759	3416
909	759	3415
910	760	3414
911	761	3412
912	762	3411
913	762	3410
914	763	3409
915	764	3407
916	765	3406
917	765	3405
918	766	3404
919	767	3403
920	768	3402
921	768	3401
922	769	3399
923	770	3398
924	771	3396
925	771	3395
926	772	3394
927	773	3392
928	773	3391
929	775	3392
930	776	3393
931	777	3394
932	778	3394
933	779	3394
934	780	3394
935	782	3397
936	783	3397
937	784	3396
938	785	3395
939	785	3394
940	786	3393
941	787	3391
942	788	3390
943	788	3389
944	789	3387
945	790	3386
946	790	3385
947	791	3383
948	792	3382
949	793	3381
950	793	3379
951	794	3378
952	795	3377
953	796	3375
954	796	3374
955	797	3373
956	798	3372
957	798	3370
958	799	3369
959	800	3368
960	801	3366
961	801	3365
962	802	3364
963	803	3362
964	803	3361
965	804	3361
966	806	3363
967	807	3363
968	808	3363
969	809	3362
970	810	3363
971	811	3364
972	813	3365
973	813	3364
974	814	3363
975	815	3361
976	816	3360
977	816	3359
978	817	3358
979	818	3356
980	819	3355
981	819	3353
982	820	3352
983	821	3351
984	821	3350
985	822	3348
986	823	3347
987	824	3346
988	824	3345
989	825	3343
990	826	3342
991	826	3341
992	827	3339
993	828	3338
994	829	3337
995	829	3336
996	830	3334
997	831	3333
998	832	3332
999	832	3330
1000	833	3330
1001	835	3332
1002	836	3333
1003	837	3333
1004	838	3332
1005	839	3333
1006	840	3332
1007	841	3332
1008	843	3335
1009	843	3333
1010	844	3333
1011	845	3331
1012	846	3330
1013	846	3329
1014	847	3328
1015	848	3326
