,ID,CT_CS,CT_Temp,CT_RT,log_CT_CS,LMP,LMP_Model,LMP_Model_2,Prediction,C,diff
380,9Cr-033,220.0,550.0,1747.6,5.393627546352362,20.223666791661486,19.899916531927662,17.856299283392506,3148.355502997054,28.715667724609375,-1400.755502997054
381,9Cr-033,200.0,550.0,8635.0,5.298317366548036,20.556753420530573,20.778585693354586,18.73496844481943,5768.962796931131,28.715667724609375,2866.0372030688686
382,9Cr-033,180.0,550.0,26678.6,5.19295685089021,20.924963605931787,21.39900661222446,19.355389363689305,11267.983332564647,28.715667724609375,15410.616667435352
383,9Cr-033,170.0,550.0,40606.6,5.135798437050262,21.124718799097295,21.63004449021012,19.586427241674965,16202.35547128415,28.715667724609375,24404.244528715848
384,9Cr-033,160.0,575.0,6845.0,5.075173815233827,21.33658757270319,21.58949134084086,19.452982399190468,4409.1671577286115,28.715667724609375,2435.8328422713885
385,9Cr-033,150.0,575.0,13993.5,5.0106352940962555,21.562134502548915,22.000659165315138,19.864150223664748,6526.960374797185,28.715667724609375,7466.539625202815
386,9Cr-033,140.0,575.0,21030.7,4.941642422609304,21.803248337679292,22.23490861015727,20.09839966850688,9927.113565353675,28.715667724609375,11103.586434646326
387,9Cr-033,160.0,600.0,612.5,5.075173815233827,21.33658757270319,21.079930000216955,18.85052936545133,939.4659384584921,28.715667724609375,-326.96593845849213
388,9Cr-033,140.0,600.0,2998.8,4.941642422609304,21.803248337679292,22.032981127342968,19.803580492577343,2044.8495679287073,28.715667724609375,953.9504320712929
389,9Cr-033,120.0,600.0,9217.6,4.787491742782046,22.341968654721533,22.706722622152494,20.47732198738687,5018.802808726908,28.715667724609375,4198.797191273093
390,9Cr-033,110.0,600.0,16753.9,4.700480365792417,22.64605292246958,23.065232442348854,20.83583180758323,8331.125273064306,28.715667724609375,8422.774726935695
391,9Cr-033,100.0,600.0,39811.1,4.605170185988092,22.979139551338662,23.584541262882258,21.355140628116633,14514.424024725664,28.715667724609375,25296.675975274335
392,9Cr-033,140.0,625.0,262.2,4.941642422609304,21.803248337679292,21.427984559961857,19.105692232081,477.9612277354869,28.715667724609375,-215.7612277354869
393,9Cr-033,120.0,625.0,1447.4,4.787491742782046,22.341968654721533,22.495744904400876,20.173452576520017,1131.7066962583615,28.715667724609375,315.6933037416386
394,9Cr-033,100.0,625.0,6572.0,4.605170185988092,22.979139551338662,23.441400752354085,21.119108424473225,3136.7909238528714,28.715667724609375,3435.2090761471286
395,9Cr-033,90.0,625.0,17935.8,4.499809670330265,23.34734973673988,24.068888574438063,21.746596246557203,5653.84913022965,28.715667724609375,12281.95086977035
396,9Cr-033,120.0,650.0,122.8,4.787491742782046,22.341968654721533,21.792046081209573,19.376862060213476,286.171632423578,28.715667724609375,-163.37163242357798
397,9Cr-033,100.0,650.0,717.3,4.605170185988092,22.979139551338662,22.93925522703215,20.524071206036055,762.6922913501979,28.715667724609375,-45.39229135019798
398,9Cr-033,80.0,650.0,3419.0,4.382026634673881,23.75897370351128,23.95430122426164,21.539117203265548,2531.581566628484,28.715667724609375,887.4184333715161
399,9Cr-033,70.0,650.0,7084.7,4.248495242049359,24.22563446848738,24.427884346358702,22.01270032536261,5190.260408693168,28.715667724609375,1894.439591306832
400,9Cr-033,40.0,700.0,3635.2,3.6888794541139363,26.181359834319373,25.839860993587312,23.23889358636075,5921.084453690973,28.715667724609375,-2285.884453690973
401,9Cr-034,320.0,500.0,914.8,5.768320995793772,18.9142014418951,17.815862130488377,15.909352731074312,8228.706274019733,28.813018798828125,-7313.906274019732
402,9Cr-034,310.0,500.0,1821.8,5.736572297479192,19.02515566435377,18.160299550569416,16.253790151155354,10273.18652509385,28.813018798828125,-8451.38652509385
403,9Cr-034,300.0,500.0,2731.4,5.703782474656201,19.139748371740826,18.362794188036226,16.456284788622163,12919.304500455251,28.813018798828125,-10187.904500455252
404,9Cr-034,290.0,500.0,5356.8,5.66988092298052,19.258226309609235,18.699570429841614,16.793061030427552,16373.735241993509,28.813018798828125,-11016.93524199351
405,9Cr-034,270.0,500.0,15864.4,5.598421958998375,19.50795855714204,19.242425841515807,17.335916442101745,26981.27310006553,28.813018798828125,-11116.87310006553
406,9Cr-034,240.0,550.0,279.0,5.480638923341991,19.91958252391344,18.94432681935722,16.84716648000175,1643.2051477416994,28.813018798828125,-1364.2051477416994
407,9Cr-034,220.0,550.0,1163.7,5.393627546352362,20.223666791661486,19.72980826406819,17.63264792471272,2856.305994747205,28.813018798828125,-1692.6059947472052
408,9Cr-034,200.0,550.0,4562.4,5.298317366548036,20.556753420530573,20.481242583268752,18.384082243913284,5233.819053998812,28.813018798828125,-671.4190539988122
409,9Cr-034,180.0,550.0,20099.5,5.19295685089021,20.924963605931787,21.2968079593192,19.19964761996373,10222.736381224388,28.813018798828125,9876.763618775612
410,9Cr-034,160.0,575.0,6662.0,5.075173815233827,21.33658757270319,21.62988644510951,19.437400635783337,4000.161535911058,28.813018798828125,2661.838464088942
411,9Cr-034,150.0,575.0,12690.8,5.0106352940962555,21.562134502548915,22.000449554605943,19.80796374527977,5921.502837993867,28.813018798828125,6769.297162006133
412,9Cr-034,140.0,575.0,25766.8,4.941642422609304,21.803248337679292,22.40767002863567,20.2151842193095,9006.249122840094,28.813018798828125,16760.550877159905
413,9Cr-034,160.0,600.0,364.6,5.075173815233827,21.33658757270319,20.82709179664361,18.539280517346736,852.3186753609479,28.813018798828125,-487.7186753609478
414,9Cr-034,140.0,600.0,2585.5,4.941642422609304,21.803248337679292,22.00241579439864,19.714604515101765,1855.1640923875882,28.813018798828125,730.3359076124118
415,9Cr-034,120.0,600.0,15366.6,4.787491742782046,22.341968654721533,23.071782240444332,20.783970961147457,4553.245824804236,28.813018798828125,10813.354175195764
416,9Cr-034,110.0,600.0,24189.1,4.700480365792417,22.64605292246958,23.344005717769953,21.056194438473078,7558.308786218985,28.813018798828125,16630.791213781013
417,9Cr-034,100.0,600.0,55521.3,4.605170185988092,22.979139551338662,23.842524485232165,21.55471320593529,13168.028932139801,28.813018798828125,42353.2710678602
418,9Cr-034,140.0,625.0,179.6,4.941642422609304,21.803248337679292,21.25234434668514,18.86920759741756,433.6243218842376,28.813018798828125,-254.0243218842376
419,9Cr-034,120.0,625.0,964.0,4.787491742782046,22.341968654721533,22.30256880839917,19.91943205913159,1026.7266888193399,28.813018798828125,-62.72668881933987
420,9Cr-034,100.0,625.0,5528.4,4.605170185988092,22.979139551338662,23.39417032534875,21.01103357608117,2845.81417554038,28.813018798828125,2682.5858244596197
421,9Cr-034,90.0,625.0,16039.0,4.499809670330265,23.34734973673988,24.05987333385344,21.67673658458586,5129.383625419106,28.813018798828125,10909.616374580895
422,9Cr-034,120.0,650.0,114.8,4.787491742782046,22.341968654721533,21.811536683763837,19.333074464525556,259.6256199275931,28.813018798828125,-144.8256199275931
423,9Cr-034,100.0,650.0,716.6,4.605170185988092,22.979139551338662,23.001898792404337,20.523436573166055,691.9430038498707,28.813018798828125,24.656996150129316
424,9Cr-034,80.0,650.0,3329.6,4.382026634673881,23.75897370351128,24.000357065403872,21.52189484616559,2296.745586090576,28.813018798828125,1032.8544139094238
425,9Cr-034,70.0,650.0,9288.5,4.248495242049359,24.22563446848738,24.66720824987873,22.18874603064045,4708.79857930175,28.813018798828125,4579.70142069825
426,9Cr-034,40.0,700.0,5607.6,3.6888794541139363,26.181359834319373,26.211427828825755,23.542314669646068,5371.829516832626,28.813018798828125,235.77048316737455
427,9Cr-035,320.0,550.0,8.6,5.768320995793772,18.9142014418951,16.572534000611064,14.933469211792705,607.4922204143711,27.980117797851562,-598.8922204143711
428,9Cr-035,300.0,550.0,26.4,5.703782474656201,19.139748371740826,17.18941499440211,15.55035020558375,915.4581919996108,27.980117797851562,-889.0581919996108
429,9Cr-035,280.0,550.0,120.3,5.634789603169249,19.380862206871203,18.023558531457706,16.38449374263935,1419.1501526299373,27.980117797851562,-1298.8501526299374
430,9Cr-035,260.0,550.0,523.7,5.560681631015528,19.639852114011077,18.832570239525356,17.193505450706997,2272.6554478875955,27.980117797851562,-1748.9554478875955
431,9Cr-035,250.0,550.0,1020.0,5.521460917862246,19.776919268357954,19.199221637271435,17.560156848453076,2915.851703003569,27.980117797851562,-1895.8517030035691
432,9Cr-035,230.0,550.0,5767.2,5.438079308923196,20.068318351731925,20.152032874018065,18.512968085199706,4952.925795520673,27.980117797851562,814.2742044793267
433,9Cr-035,220.0,550.0,12857.6,5.393627546352362,20.223666791661486,20.592994484167672,18.953929695349313,6569.450430897849,27.980117797851562,6288.149569102151
434,9Cr-035,210.0,550.0,35151.4,5.3471075307174685,20.386243288889546,21.14614563798011,19.50708084916175,8828.8415573967,27.980117797851562,26322.558442603302
435,9Cr-035,200.0,550.0,59735.1,5.298317366548036,20.556753420530573,21.437786075289058,19.7987212864707,12037.686054213156,27.980117797851562,47697.413945786844
436,9Cr-035,190.0,550.0,118648.8,5.247024072160486,20.73601140269171,21.815222520236368,20.17615773141801,16675.92124165042,27.980117797851562,101972.87875834959
437,9Cr-035,200.0,575.0,4552.9,5.298317366548036,20.556753420530573,20.93209154490766,19.21852381114301,2370.2665972989744,27.980117797851562,2182.6334027010253
438,9Cr-035,190.0,575.0,10716.4,5.247024072160486,20.73601140269171,21.424297804228715,19.710730070464066,3237.3511514631205,27.980117797851562,7479.048848536879
439,9Cr-035,180.0,575.0,24077.4,5.19295685089021,20.924963605931787,21.88975936286314,20.17619162909849,4496.808742934302,27.980117797851562,19580.5912570657
440,9Cr-035,170.0,575.0,42242.6,5.135798437050262,21.124718799097295,22.21299880373643,20.49943106997178,6364.707731583885,27.980117797851562,35877.892268416115
441,9Cr-035,160.0,575.0,70213.0,5.075173815233827,21.33658757270319,22.50515876964595,20.7915910358813,9200.296807862735,27.980117797851562,61012.70319213727
442,9Cr-035,250.0,600.0,5.1,5.521460917862246,19.776919268357954,17.765615002549104,15.977544323838167,145.68027397466145,27.980117797851562,-140.58027397466145
443,9Cr-035,230.0,600.0,19.9,5.438079308923196,20.068318351731925,18.582502517749205,16.794431839038268,236.76769132382842,27.980117797851562,-216.8676913238284
444,9Cr-035,210.0,600.0,112.6,5.3471075307174685,20.386243288889546,19.62237570813429,17.83430502942335,402.20195990893575,27.980117797851562,-289.6019599089358
445,9Cr-035,190.0,600.0,613.4,5.247024072160486,20.73601140269171,20.63948102971903,18.85141035100809,720.468148260095,27.980117797851562,-107.06814826009497
446,9Cr-035,180.0,600.0,1740.7,5.19295685089021,20.924963605931787,21.265296244806134,19.477225566095196,987.1495476858452,27.980117797851562,753.5504523141549
447,9Cr-035,160.0,600.0,8219.9,5.075173815233827,21.33658757270319,22.1966586722266,20.408587993515663,1960.3170316518633,27.980117797851562,6259.582968348136
448,9Cr-035,140.0,600.0,25944.6,4.941642422609304,21.803248337679292,22.88630194338348,21.098231264672542,4266.842757230741,27.980117797851562,21677.757242769258
449,9Cr-035,130.0,600.0,39539.9,4.867534450455582,22.06223824481917,23.1391100192931,21.35103934058216,6570.066786809863,27.980117797851562,32969.83321319014
450,9Cr-035,120.0,600.0,65363.4,4.787491742782046,22.341968654721533,23.44070132736979,21.652630648658853,10472.380340465374,27.980117797851562,54891.01965953463
451,9Cr-035,160.0,625.0,490.5,5.075173815233827,21.33658757270319,21.359714423035612,19.497140799378386,472.6817449972688,27.980117797851562,17.818255002731178
452,9Cr-035,140.0,625.0,3266.4,4.941642422609304,21.803248337679292,22.54472596116058,20.682152337503354,997.3278400454822,27.980117797851562,2269.0721599545177
453,9Cr-035,130.0,625.0,5507.7,4.867534450455582,22.06223824481917,22.871262618741145,21.00868899508392,1509.3938024289143,27.980117797851562,3998.3061975710852
454,9Cr-035,110.0,625.0,20698.4,4.700480365792417,22.64605292246958,23.698705924644777,21.83613230098755,3841.302873845169,27.980117797851562,16857.097126154833
455,9Cr-035,100.0,625.0,30448.0,4.605170185988092,22.979139551338662,23.93993336711718,22.077359743459954,6545.319442713834,27.980117797851562,23902.680557286167
456,9Cr-035,80.0,625.0,80704.5,4.382026634673881,23.75897370351128,24.54916713289796,22.686593509240733,22793.715198745547,27.980117797851562,57910.78480125446
457,9Cr-035,180.0,650.0,6.2,5.19295685089021,20.924963605931787,19.373033608436696,17.43595703983318,67.50042563632593,27.980117797851562,-61.300425636325926
458,9Cr-035,160.0,650.0,29.9,5.075173815233827,21.33658757270319,20.39568458086133,18.458608012257816,127.15432990003438,27.980117797851562,-97.25432990003438
459,9Cr-035,140.0,650.0,171.2,4.941642422609304,21.803248337679292,21.529917670013482,19.592841101409967,260.6924039002966,27.980117797851562,-89.49240390029661
460,9Cr-035,130.0,650.0,564.3,4.867534450455582,22.06223824481917,22.30520748483733,20.36813091623381,388.3034781896495,27.980117797851562,175.99652181035043
461,9Cr-035,110.0,650.0,2588.8,4.700480365792417,22.64605292246958,23.29539389106523,21.358317322461716,953.3323858983781,27.980117797851562,1635.467614101622
462,9Cr-035,100.0,650.0,4830.7,4.605170185988092,22.979139551338662,23.700861899996728,21.763785331393212,1591.455983062696,27.980117797851562,3239.244016937304
463,9Cr-035,90.0,650.0,11218.7,4.499809670330265,23.34734973673988,24.248545818697075,22.31146925009356,2804.2230642075365,27.980117797851562,8414.476935792463
464,9Cr-035,80.0,650.0,21504.8,4.382026634673881,23.75897370351128,24.67149700786121,22.734420439257693,5282.471943815968,27.980117797851562,16222.328056184031
465,9Cr-035,70.0,650.0,46436.7,4.248495242049359,24.22563446848738,25.171876061609566,23.23479949300605,10830.148770017504,27.980117797851562,35606.55122998249
466,9Cr-035,60.0,650.0,65958.6,4.0943445622221,24.764354785529626,25.399985227054753,23.462908658451237,24807.208729740396,27.980117797851562,41151.39127025961
467,9Cr-035,50.0,650.0,104837.7,3.912023005428146,25.401525682146755,25.701186235956875,23.76410966735336,66115.10270201613,27.980117797851562,38722.59729798387
468,9Cr-035,110.0,675.0,240.8,4.700480365792417,22.64605292246958,22.58825704511821,20.5766775315684,262.3265850754603,27.980117797851562,-21.526585075460275
469,9Cr-035,90.0,675.0,1333.6,4.499809670330265,23.34734973673988,23.7436347122695,21.732055198719696,741.4060706699439,27.980117797851562,592.193929330056
470,9Cr-035,80.0,675.0,2674.6,4.382026634673881,23.75897370351128,24.213379216470926,22.20179970292112,1364.2522603452308,27.980117797851562,1310.3477396547692
471,9Cr-035,60.0,675.0,14858.2,4.0943445622221,24.764354785529626,25.370836860308355,23.35925734675855,6050.010083682544,27.980117797851562,8808.189916317457
472,9Cr-035,50.0,675.0,33924.9,3.912023005428146,25.401525682146755,25.928115076038324,23.91653556248852,15549.318676402285,27.980117797851562,18375.58132359772
473,9Cr-035,40.0,675.0,66294.7,3.6888794541139363,26.181359834319373,26.38033854603435,24.368759032484544,49369.19653164643,27.980117797851562,16925.50346835357
474,9Cr-035,120.0,700.0,6.8,4.787491742782046,22.341968654721533,20.92792828702354,18.841845828527447,51.26356573814716,27.980117797851562,-44.46356573814716
475,9Cr-035,100.0,700.0,43.5,4.605170185988092,22.979139551338662,22.22701511516234,20.140932656666248,127.38632755526768,27.980117797851562,-83.88632755526768
476,9Cr-035,85.0,700.0,211.9,4.442651256490317,23.547104929905387,23.335362584188072,21.24928012569198,286.74792811693123,27.980117797851562,-74.84792811693123
477,9Cr-035,70.0,700.0,978.1,4.248495242049359,24.22563446848738,24.40601079850361,22.319928340007515,755.9168949669552,27.980117797851562,222.18310503304485
478,9Cr-035,60.0,700.0,2387.4,4.0943445622221,24.764354785529626,25.03065458915875,22.944572130662657,1631.951628625506,27.980117797851562,755.4483713744942
479,9Cr-035,50.0,700.0,5583.5,3.912023005428146,25.401525682146755,25.625382227716187,23.539299769220094,4055.2841326007037,27.980117797851562,1528.2158673992963
480,9Cr-035,40.0,700.0,13850.6,3.6888794541139363,26.181359834319373,26.261341140879843,24.17525868238375,12355.107540636309,27.980117797851562,1495.4924593636915
481,9Cr-035,30.0,700.0,38410.1,3.4011973816621555,27.186740916337715,26.975335465873762,24.889253007377665,51952.416493564066,27.980117797851562,-13542.316493564067
482,9Cr-035,25.0,700.0,71306.8,3.2188758248682006,27.823911812954847,27.40840533996276,25.322322881466665,129098.07286019837,27.980117797851562,-57791.27286019837
483,9Cr-035,85.0,725.0,16.6,4.442651256490317,23.547104929905387,22.32240235758019,20.16181695413781,89.89547645638928,27.980117797851562,-73.29547645638928
484,9Cr-035,60.0,725.0,239.0,4.0943445622221,24.764354785529626,24.256021478592725,22.095436075150342,481.8404009269572,27.980117797851562,-242.84040092695722
485,9Cr-035,50.0,750.0,97.4,3.912023005428146,25.401525682146755,24.419208006375037,22.18411965798637,360.89357604753303,27.980117797851562,-263.493576047533
486,9Cr-035,40.0,750.0,361.9,3.6888794541139363,26.181359834319373,25.403614296315947,23.16852594792727,1020.8204862839011,27.980117797851562,-658.9204862839011
487,9Cr-035,30.0,750.0,1487.7,3.4011973816621555,27.186740916337715,26.46382828501107,24.228739936622397,3900.5392453526115,27.980117797851562,-2412.839245352611
488,9Cr-035,25.0,750.0,3079.4,3.2188758248682006,27.823911812954847,27.009455887235536,24.774367538846864,9121.880765444166,27.980117797851562,-6042.4807654441665
489,9Cr-035,20.0,750.0,5050.2,2.995732273553991,28.603745965127466,27.380475692472864,25.14538734408419,25802.074009702217,27.980117797851562,-20751.874009702216
490,9Cr-036,250.0,550.0,1983.0,5.521460917862246,19.776919268357954,19.369282815998393,17.925801370685893,4161.052452420085,27.62451171875,-2178.0524524200846
491,9Cr-036,230.0,550.0,7989.6,5.438079308923196,20.068318351731925,20.135724231523408,18.692242786210908,7068.049450826536,27.62451171875,921.5505491734648
492,9Cr-036,190.0,600.0,814.2,5.247024072160486,20.73601140269171,20.596030652891326,19.021323621641326,1028.1406808584038,27.62451171875,-213.94068085840377
493,9Cr-036,180.0,600.0,1755.6,5.19295685089021,20.924963605931787,21.05704660593845,19.48233957468845,1408.707117056884,27.62451171875,346.89288294311586
494,9Cr-036,160.0,600.0,9106.3,5.075173815233827,21.33658757270319,22.044740087647696,20.470033056397696,2797.4611958740834,27.62451171875,6308.838804125916
495,9Cr-036,140.0,600.0,20992.1,4.941642422609304,21.803248337679292,22.54584790452119,20.97114087327119,6088.977879354148,27.62451171875,14903.12212064585
496,9Cr-036,160.0,625.0,658.0,5.075173815233827,21.33658757270319,21.321072906297076,19.680753082078326,674.5382600250446,27.62451171875,-16.538260025044565
497,9Cr-036,140.0,625.0,3125.8,4.941642422609304,21.803248337679292,22.29497328009881,20.65465345588006,1423.2320012754092,27.62451171875,1702.567998724591
498,9Cr-036,130.0,625.0,4997.8,4.867534450455582,22.06223824481917,22.588290508336147,20.947970684117397,2153.9733234014966,27.62451171875,2843.8266765985036
499,9Cr-036,110.0,625.0,13507.2,4.700480365792417,22.64605292246958,23.209681171461362,21.569361347242612,5481.713191119101,27.62451171875,8025.4868088809
500,9Cr-036,100.0,625.0,19398.8,4.605170185988092,22.979139551338662,23.43592387888636,21.79560405466761,9340.467312148461,27.62451171875,10058.332687851538
501,9Cr-036,130.0,650.0,527.5,4.867534450455582,22.06223824481917,22.030229379665144,20.324296762477644,554.1266514136958,27.62451171875,-26.626651413695754
502,9Cr-036,110.0,650.0,2013.1,4.700480365792417,22.64605292246958,22.900762833165608,21.194830215978108,1360.4484954525417,27.62451171875,652.6515045474582
503,9Cr-036,100.0,650.0,3631.0,4.605170185988092,22.979139551338662,23.28415380860682,21.57822119141932,2271.079772136664,27.62451171875,1359.920227863336
504,9Cr-036,80.0,650.0,11508.9,4.382026634673881,23.75897370351128,24.03400197043855,22.32806935325105,7538.3267310933,27.62451171875,3970.5732689067
505,9Cr-036,70.0,650.0,19129.5,4.248495242049359,24.22563446848738,24.36427411852529,22.65834150133779,15455.112841690543,27.62451171875,3674.387158309457
506,9Cr-036,90.0,675.0,967.3,4.499809670330265,23.34734973673988,23.28683877265849,21.51529336250224,1058.0200445113421,27.62451171875,-90.72004451134217
507,9Cr-036,80.0,675.0,1764.8,4.382026634673881,23.75897370351128,23.692705447893236,21.921160037736986,1946.8497687250929,27.62451171875,-182.04976872509292
508,9Cr-036,60.0,675.0,7889.8,4.0943445622221,24.764354785529626,24.703540504015173,22.931995093858923,8633.638421988939,27.62451171875,-743.8384219889385
509,9Cr-036,50.0,675.0,15983.0,3.912023005428146,25.401525682146755,25.180060042205096,23.408514632048846,22189.582050848887,27.62451171875,-6206.582050848887
510,9Cr-036,70.0,700.0,536.1,4.248495242049359,24.22563446848738,23.736182700708447,21.899024497583447,1078.727648044649,27.62451171875,-542.6276480446489
511,9Cr-036,60.0,700.0,1090.5,4.0943445622221,24.764354785529626,24.233232313074183,22.39607410994918,2328.8688925874367,27.62451171875,-1238.3688925874367
512,9Cr-036,50.0,700.0,2931.6,3.912023005428146,25.401525682146755,24.92547074276119,23.08831253963619,5787.074139551246,27.62451171875,-2855.474139551246
513,9Cr-036,40.0,700.0,7218.4,3.6888794541139363,26.181359834319373,25.556230223601204,23.719072020476204,17631.298079707474,27.62451171875,-10412.898079707475
514,9Cr-036,30.0,700.0,14678.2,3.4011973816621555,27.186740916337715,26.053041278317735,24.215883075192735,74138.45149841279,27.62451171875,-59460.25149841279
515,9Cr-037,250.0,550.0,10397.3,5.521460917862246,19.776919268357954,20.115100408962043,18.837115789821418,5621.909393621626,27.3236083984375,4775.390606378373
516,9Cr-037,190.0,600.0,2461.4,5.247024072160486,20.73601140269171,21.07925638270544,19.68509134364294,1389.098988242904,27.3236083984375,1072.3010117570961
517,9Cr-037,180.0,600.0,3905.5,5.19295685089021,20.924963605931787,21.356249696092707,19.962084657030207,1903.27419920834,27.3236083984375,2002.22580079166
518,9Cr-037,160.0,600.0,11025.4,5.075173815233827,21.33658757270319,21.978939227564123,20.584774188501623,3779.5902731842675,27.3236083984375,7245.809726815733
519,9Cr-037,140.0,600.0,26613.8,4.941642422609304,21.803248337679292,22.507676133402683,21.113511094340183,8226.688398889586,27.3236083984375,18387.111601110413
520,9Cr-037,160.0,625.0,1079.5,5.075173815233827,21.33658757270319,21.442413530245226,19.990158281221788,911.3542844638813,27.3236083984375,168.1457155361187
521,9Cr-037,140.0,625.0,3446.0,4.941642422609304,21.803248337679292,22.16786113470336,20.715605885679924,1922.8984610899465,27.3236083984375,1523.1015389100535
522,9Cr-037,130.0,625.0,5463.3,4.867534450455582,22.06223824481917,22.455885425129615,21.003630176106178,2910.1875063839593,27.3236083984375,2553.112493616041
523,9Cr-037,110.0,625.0,17413.2,4.700480365792417,22.64605292246958,23.18037013545159,21.728114886428152,7406.226005242582,27.3236083984375,10006.97399475742
524,9Cr-037,100.0,625.0,27883.0,4.605170185988092,22.979139551338662,23.47461303846267,22.022357789439233,12619.70655823923,27.3236083984375,15263.29344176077
525,9Cr-037,130.0,650.0,640.1,4.867534450455582,22.06223824481917,21.96040132818055,20.450055869196174,748.6687232281608,27.3236083984375,-108.56872322816082
526,9Cr-037,110.0,650.0,2151.0,4.700480365792417,22.64605292246958,22.7482427430084,21.237897284024026,1838.0730028228218,27.3236083984375,312.92699717717824
527,9Cr-037,100.0,650.0,3898.8,4.605170185988092,22.979139551338662,23.134821119085363,21.624475660100988,3068.4075364667333,27.3236083984375,830.3924635332669
528,9Cr-037,80.0,650.0,15659.5,4.382026634673881,23.75897370351128,24.03858693534504,22.528241476360666,10184.872780700991,27.3236083984375,5474.627219299009
529,9Cr-037,70.0,650.0,28235.7,4.248495242049359,24.22563446848738,24.421768027905326,22.91142256892095,20881.073972919592,27.3236083984375,7354.626027080409
530,9Cr-037,90.0,675.0,962.2,4.499809670330265,23.34734973673988,23.08016074119943,21.511725072254116,1429.4683604430054,27.3236083984375,-467.26836044300535
531,9Cr-037,80.0,675.0,1933.4,4.382026634673881,23.75897370351128,23.551184557215905,21.982748888270592,2630.3472806260893,27.3236083984375,-696.9472806260892
532,9Cr-037,60.0,675.0,10798.7,4.0943445622221,24.764354785529626,24.71228286790568,23.14384719896037,11664.725090759808,27.3236083984375,-866.0250907598074
533,9Cr-037,50.0,675.0,23466.8,3.912023005428146,25.401525682146755,25.236191475259357,23.667755806314045,29979.87196716334,27.3236083984375,-6513.0719671633415
534,9Cr-037,70.0,700.0,525.6,4.248495242049359,24.22563446848738,23.511704205925533,21.885178327019283,1457.445962781467,27.3236083984375,-931.8459627814669
535,9Cr-037,60.0,700.0,1340.4,4.0943445622221,24.764354785529626,24.16703222801046,22.54050634910421,3146.485186971325,27.3236083984375,-1806.0851869713251
536,9Cr-037,50.0,700.0,3451.5,3.912023005428146,25.401525682146755,24.82912081760672,23.20259493870047,7818.792682559384,27.3236083984375,-4367.292682559384
537,9Cr-037,40.0,700.0,8606.2,3.6888794541139363,26.181359834319373,25.468692585816402,23.842166706910152,23821.27152432334,27.3236083984375,-15215.071524323339
538,9Cr-037,30.0,700.0,20870.0,3.4011973816621555,27.186740916337715,26.088773478956128,24.462247600049878,100166.88366066517,27.3236083984375,-79296.88366066517
539,9Cr-038,300.0,550.0,15.7,5.703782474656201,19.139748371740826,17.006719965281174,15.264513391794845,758.9183369414204,28.167648315429688,-743.2183369414204
540,9Cr-038,280.0,550.0,78.4,5.634789603169249,19.380862206871203,17.891209733532328,16.149003160046,1176.480895704883,28.167648315429688,-1098.080895704883
541,9Cr-038,260.0,550.0,170.1,5.560681631015528,19.639852114011077,18.317219148157328,16.575012574671,1884.0400446735487,28.167648315429688,-1713.9400446735488
542,9Cr-038,250.0,550.0,404.4,5.521460917862246,19.776919268357954,18.793529041416804,17.051322467930476,2417.2521962774877,28.167648315429688,-2012.8521962774876
543,9Cr-038,230.0,550.0,1977.8,5.438079308923196,20.068318351731925,19.66656379064607,17.92435721715974,4105.9943977566245,28.167648315429688,-2128.1943977566243
544,9Cr-038,220.0,550.0,7698.8,5.393627546352362,20.223666791661486,20.41405743683386,18.671850863347533,5446.099493354267,28.167648315429688,2252.700506645733
545,9Cr-038,190.0,550.0,48740.0,5.247024072160486,20.73601140269171,21.42904700343489,19.68684042994856,13824.40238809379,28.167648315429688,34915.59761190621
546,9Cr-038,200.0,575.0,1568.8,5.298317366548036,20.556753420530573,20.4272858894293,18.60588810805723,1964.9600602740595,28.167648315429688,-396.16006027405956
547,9Cr-038,190.0,575.0,2505.2,5.247024072160486,20.73601140269171,20.696418995496547,18.875021214124477,2683.776466730037,28.167648315429688,-178.57646673003728
548,9Cr-038,180.0,575.0,7472.1,5.19295685089021,20.924963605931787,21.324783315164215,19.503385533792144,3727.87161943141,28.167648315429688,3744.22838056859
549,9Cr-038,170.0,575.0,22923.3,5.135798437050262,21.124718799097295,21.969345536597384,20.147947755225314,5276.3670137913805,28.167648315429688,17646.93298620862
550,9Cr-038,160.0,575.0,30879.0,5.075173815233827,21.33658757270319,22.140650962984008,20.319253181611938,7627.081186022762,28.167648315429688,23251.918813977238
551,9Cr-038,230.0,600.0,11.6,5.438079308923196,20.068318351731925,18.371192048125202,16.47060305886739,196.28132022987657,28.167648315429688,-184.68132022987658
552,9Cr-038,210.0,600.0,54.0,5.3471075307174685,20.386243288889546,19.29397941719638,17.393390427938566,333.4269606151486,28.167648315429688,-279.4269606151486
553,9Cr-038,190.0,600.0,247.9,5.247024072160486,20.73601140269171,20.2084042526825,18.307815263424686,597.2708460912963,28.167648315429688,-349.37084609129636
554,9Cr-038,180.0,600.0,396.5,5.19295685089021,20.924963605931787,20.490194613902755,18.589605624644943,818.3507445663182,28.167648315429688,-421.8507445663182
555,9Cr-038,160.0,600.0,2721.5,5.075173815233827,21.33658757270319,21.64595207598237,19.745363086724556,1625.1103049169135,28.167648315429688,1096.3896950830865
556,9Cr-038,140.0,600.0,16679.9,4.941642422609304,21.803248337679292,22.733764797672368,20.833175808414556,3537.2289391337663,28.167648315429688,13142.671060866236
