iter	Passed	Remaining
315	5595	879783
316	5609	879144
317	5624	878800
318	5639	878366
319	5655	878013
320	5670	877646
321	5737	885126
322	5771	887588
323	5795	888540
324	5820	889566
325	5831	888584
326	5848	888373
327	5869	888815
328	5898	890532
329	5920	891153
330	5965	895230
331	5991	896291
332	6017	897455
333	6040	898299
334	6049	896899
335	6067	896861
336	6078	895771
337	6093	895374
338	6111	895352
339	6127	894946
340	6146	895165
341	6162	894787
342	6177	894334
343	6196	894451
344	6219	895167
345	6257	897938
346	6277	898314
347	6293	897959
348	6335	901258
349	6355	901620
350	6385	903252
351	6425	906263
352	6458	908374
353	6521	914561
354	6556	916856
355	6574	916841
356	6592	916767
357	6607	916269
358	6625	916085
359	6640	915694
360	6657	915416
361	6670	914691
362	6692	915138
363	6702	913998
364	6730	915216
365	6742	914308
366	6763	914656
367	6780	914423
368	6788	913041
369	6810	913498
370	6828	913423
371	6841	912712
372	6855	912119
373	6893	914754
374	6919	915657
375	6963	919057
376	6978	918593
377	6987	917297
378	7022	919427
379	7040	919389
380	7062	919825
381	7077	919351
382	7095	919235
383	7150	923900
384	7201	928042
385	7224	928528
386	7236	927771
387	7252	927400
388	7268	926974
389	7278	925870
390	7301	926379
391	7317	926045
392	7325	924720
393	7348	925230
394	7361	924477
395	7382	924770
396	7395	924004
397	7437	926859
398	7450	926226
399	7467	925990
400	7484	925685
401	7507	926277
402	7524	925980
403	7541	925832
404	7556	925327
405	7589	927070
406	7632	929998
407	7672	932541
408	7687	932066
409	7710	932552
410	7732	932907
411	7749	932686
412	7765	932381
413	7782	932108
414	7799	931870
415	7843	934873
416	7865	935296
417	7883	935153
418	7904	935375
419	7939	937231
420	7954	936809
421	7967	936107
422	8000	937638
423	8018	937537
424	8039	937759
425	8070	939208
426	8095	939855
427	8127	941360
428	8144	941050
429	8159	940571
430	8185	941430
431	8219	943164
432	8246	944016
433	8263	943751
434	8277	943190
435	8294	942930
436	8312	942808
437	8334	943036
438	8352	942983
439	8369	942702
440	8384	942259
441	8400	941836
442	8414	941319
443	8430	940954
444	8444	940425
445	8466	940716
446	8527	945297
447	8557	946485
448	8574	946281
449	8588	945732
450	8604	945363
451	8623	945344
452	8641	945122
453	8656	944656
454	8676	944732
455	8691	944358
456	8709	944230
457	8735	944939
458	8753	944807
459	8768	944361
460	8788	944370
461	8805	944159
462	8820	943703
463	8834	943171
464	8848	942559
465	8867	942604
466	8884	942355
467	8905	942519
468	8917	941749
469	8934	941520
470	8950	941172
471	8965	940722
472	8983	940613
473	9002	940641
474	9017	940240
475	9033	939907
476	9051	939735
477	9072	939901
478	9084	939159
479	9115	940382
480	9145	941545
481	9157	940781
482	9166	939791
483	9187	939932
484	9202	939526
485	9225	939943
486	9237	939197
487	9252	938748
488	9277	939292
489	9295	939264
490	9311	938868
491	9328	938667
492	9342	938153
493	9351	937185
494	9364	936576
495	9394	937582
496	9416	937889
497	9428	937214
498	9441	936642
499	9459	936478
500	9476	936315
501	9494	936180
502	9509	935757
503	9533	936266
504	9545	935556
505	9560	935113
506	9575	934739
507	9591	934413
508	9622	935628
509	9644	935858
510	9672	936749
511	9696	937266
512	9729	938607
513	9776	941291
514	9806	942266
515	9838	943468
516	9869	944618
517	9878	943641
518	9895	943447
519	9911	943145
520	9934	943451
521	9946	942775
522	9961	942346
523	9983	942625
524	10002	942662
525	10024	942838
526	10042	942712
527	10055	942158
528	10069	941701
529	10105	943259
530	10122	943068
531	10139	942784
532	10154	942461
533	10174	942526
534	10187	941881
535	10204	941671
536	10219	941327
537	10235	940994
538	10254	940952
539	10270	940685
540	10289	940694
541	10302	940083
542	10319	939929
